scope,mode,module,mean_abs_shap,shap_share,rank,seed
all,bidirectional,src/drivers/blinkm,0.024623576742319575,0.0033255046751489207,24,3
all,bidirectional,src/modules/gpio_led,0.024623576742319575,0.0033255046751489207,24,3
all,bidirectional,src/drivers/batt_smbus,0.023349370929949154,0.0031534184900068106,25,3
all,bidirectional,src/modules/syslink,0.023349370929949154,0.0031534184900068106,25,3
all,bidirectional,src/modules/camera_feedback,0.02178533749607484,0.0029421900177638177,26,3
all,bidirectional,src/drivers/distance_sensor,0.0037860936834725203,0.0005113258880583571,27,3
all,bidirectional,src/drivers/px4flow,0.0037860936834725203,0.0005113258880583571,27,3
all,bidirectional,src/modules/logger,0.001274205812370423,0.0001720861851421104,28,3
all,producer_only,src/modules/mavlink,1.8746088675128205,0.25805646149255335,1,4
all,producer_only,src/modules/ekf2,1.6856267299304046,0.23204140173530316,2,4
all,producer_only,src/modules/sensors,0.8986015072206489,0.1237004312013636,3,4
all,producer_only,src/modules/vtol_att_control,0.594085245178079,0.08178107916399398,4,4
all,producer_only,src/modules/position_estimator_inav,0.5319247293091155,0.07322413534083844,5,4
all,producer_only,src/modules/load_mon,0.4721340370260029,0.06499341865739426,6,4
all,producer_only,src/drivers/mkblctrl,0.12679887113137112,0.017454984115606784,7,4
all,producer_only,src/drivers/px4fmu,0.12679887113137112,0.017454984115606784,7,4
all,producer_only,src/drivers/px4io,0.12679887113137112,0.017454984115606784,7,4
all,producer_only,src/drivers/tap_esc,0.12679887113137112,0.017454984115606784,7,4
all,producer_only,src/modules/uavcan,0.12679887113137112,0.017454984115606784,7,4
all,producer_only,src/modules/attitude_estimator_q,0.11928206475858827,0.016420229352679287,8,4
all,producer_only,src/modules/fw_att_control,0.0733357348206144,0.010095311377606378,9,4
all,producer_only,src/modules/mc_att_control,0.0733357348206144,0.010095311377606378,9,4
all,producer_only,src/drivers/telemetry,0.07183385883995272,0.009888564888839135,10,4
all,producer_only,src/modules/syslink,0.07183385883995272,0.009888564888839135,10,4
all,producer_only,src/modules/gnd_pos_control,0.06650339951277932,0.009154780099948535,11,4
all,producer_only,src/modules/navigator,0.06650339951277932,0.009154780099948535,11,4
all,producer_only,src/modules/commander,0.0158184712784749,0.002177552232408237,12,4
all,producer_only,src/modules/land_detector,0.0055661968042705,0.0007662361339338859,13,4
all,producer_only,src/drivers/distance_sensor,0.004673951493952725,0.0006434106893549221,14,4
all,producer_only,src/drivers/px4flow,0.004673951493952725,0.0006434106893549221,14,4
all,consumer_only,src/modules/commander,1.6617103231574892,0.27610062376614364,1,4
all,consumer_only,src/modules/land_detector,0.41126744141822547,0.06833393012478513,2,4
all,consumer_only,src/modules/vtol_att_control,0.31256640031818955,0.05193430942416502,3,4
all,consumer_only,src/modules/mc_att_control,0.2755046499290865,0.045776333357161525,4,4
all,consumer_only,src/modules/events,0.2661187679888554,0.04421682697257756,5,4
all,consumer_only,src/modules/fw_pos_control_l1,0.24738120674528313,0.04110349712494424,6,4
all,consumer_only,src/modules/mc_pos_control,0.24738120674528313,0.04110349712494424,6,4
all,consumer_only,src/drivers/mkblctrl,0.23744975409207686,0.039453341719251245,7,4
all,consumer_only,src/drivers/px4io,0.23744975409207686,0.039453341719251245,7,4
all,consumer_only,src/modules/sensors,0.23744975409207686,0.039453341719251245,7,4
all,consumer_only,src/modules/fw_att_control,0.22441265439201788,0.03728716912639642,8,4
all,consumer_only,src/modules/gnd_att_control,0.22150410650806768,0.03680390084923579,9,4
all,consumer_only,src/drivers/telemetry,0.2140238780371564,0.035561027336355695,10,4
all,consumer_only,src/modules/position_estimator_inav,0.17482816191792278,0.029048483291423843,11,4
all,consumer_only,src/modules/landing_target_estimator,0.1437659378502946,0.023887355433507153,12,4
all,consumer_only,src/modules/wind_estimator,0.1437659378502946,0.023887355433507153,12,4
all,consumer_only,src/drivers/vmount,0.12626716345930727,0.02097985557798828,13,4
all,consumer_only,src/modules/navigator,0.12111404328597586,0.020123641546955954,14,4
all,consumer_only,src/drivers/camera_trigger,0.11820549540202567,0.01964037326979533,15,4
all,consumer_only,src/modules/gnd_pos_control,0.10070672101103835,0.01673287341427646,16,4
all,consumer_only,src/modules/ekf2,0.09949392987245811,0.01653136272664723,17,4
all,consumer_only,src/modules/attitude_estimator_q,0.04020619071100782,0.006680438930821814,18,4
all,consumer_only,src/modules/sdlog2,0.04020619071100782,0.006680438930821814,18,4
all,consumer_only,src/drivers/blinkm,0.030051749475853994,0.00499323297202673,19,4
all,consumer_only,src/modules/gpio_led,0.030051749475853994,0.00499323297202673,19,4
all,consumer_only,src/drivers/batt_smbus,0.028733543535981086,0.004774207142326416,20,4
all,consumer_only,src/modules/camera_feedback,0.025560442448268914,0.004246982163711821,21,4
all,consumer_only,src/modules/logger,0.0013182059398729083,0.0002190258297003138,22,4
all,bidirectional,src/modules/ekf2,1.1064821277723833,0.1523170339936204,1,4
all,bidirectional,src/modules/commander,0.9342661421567703,0.12860998308257823,2,4
all,bidirectional,src/modules/mavlink,0.48123573056991453,0.06624634713236073,3,4
all,bidirectional,src/modules/vtol_att_control,0.4240396513847807,0.058372801849633865,4,4
all,bidirectional,src/modules/sensors,0.3634365489215858,0.0500302497321502,5,4
all,bidirectional,src/modules/land_detector,0.30061966324540434,0.04138295080995689,6,4
all,bidirectional,src/drivers/mkblctrl,0.28509870719275565,0.039246354175138845,7,4
all,bidirectional,src/drivers/px4io,0.28509870719275565,0.039246354175138845,7,4
all,bidirectional,src/modules/mc_att_control,0.26444456165359553,0.0364031286866883,8,4
all,bidirectional,src/modules/fw_att_control,0.2393403255361938,0.032947308940393445,9,4
all,bidirectional,src/modules/position_estimator_inav,0.21366033459064254,0.02941223145867741,10,4
all,bidirectional,src/modules/fw_pos_control_l1,0.20261350948705173,0.02789153845099843,11,4
all,bidirectional,src/modules/mc_pos_control,0.20261350948705173,0.02789153845099843,11,4
all,bidirectional,src/modules/events,0.1806975436218691,0.024874612254087686,12,4
all,bidirectional,src/drivers/telemetry,0.1755453437417124,0.024165366451927572,13,4
all,bidirectional,src/modules/gnd_att_control,0.16355085260944857,0.022514218848479758,14,4
all,bidirectional,src/modules/load_mon,0.15737801234200097,0.021664472885798088,15,4
all,bidirectional,src/modules/navigator,0.13716926783197378,0.01888256078144333,16,4
all,bidirectional,src/drivers/px4fmu,0.12679887113137112,0.017454984115606784,17,4
all,bidirectional,src/drivers/tap_esc,0.12679887113137112,0.017454984115606784,17,4
all,bidirectional,src/modules/uavcan,0.12679887113137112,0.017454984115606784,17,4
all,bidirectional,src/modules/gnd_pos_control,0.12039835067867152,0.016573895965241957,18,4
all,bidirectional,src/modules/landing_target_estimator,0.11776336328098043,0.01621116668570547,19,4
all,bidirectional,src/modules/wind_estimator,0.11776336328098043,0.01621116668570547,19,4
all,bidirectional,src/drivers/vmount,0.103446184233809,0.014240280583811408,20,4
all,bidirectional,src/drivers/camera_trigger,0.09671358714711191,0.013313479152879715,21,4
all,bidirectional,src/modules/attitude_estimator_q,0.055512225314732364,0.007641747930758258,22,4
all,bidirectional,src/modules/sdlog2,0.034462449180863844,0.004744060397932502,23,4
all,bidirectional,src/drivers/blinkm,0.023319531279868137,0.0032101393682895983,24,4
all,bidirectional,src/modules/gpio_led,0.023319531279868137,0.0032101393682895983,24,4
all,bidirectional,src/drivers/batt_smbus,0.02210272579690853,0.0030426353504120415,25,4
all,bidirectional,src/modules/syslink,0.02210272579690853,0.0030426353504120415,25,4
all,bidirectional,src/modules/camera_feedback,0.02104977613386852,0.0028976875328257565,26,4
all,bidirectional,src/drivers/distance_sensor,0.00373916119516218,0.0005147285514839377,27,4
all,bidirectional,src/drivers/px4flow,0.00373916119516218,0.0005147285514839377,27,4
all,bidirectional,src/modules/logger,0.0012168054829596077,0.00016750401787755668,28,4
