scope,level,name,mean_abs_shap,std_abs_shap,seeds,scope_windows,channel,topic,subsystem,feature_count,mean_abs_shap_per_feature,shap_share,rank
Altitude,channel,ekf2_innovations.vel_pos_innov[5],0.5206378136940623,0.029198728261000634,5,571,ekf2_innovations.vel_pos_innov[5],ekf2_innovations,Shared,18,0.02892432298300346,0.07265763611607534,1
Altitude,channel,actuator_controls_0.control[1],0.46862644952849364,0.02304212197449672,5,571,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,18,0.02603480275158298,0.06539918758996964,2
Altitude,channel,estimator_status.pos_vert_accuracy,0.467595725905457,0.013315565913918826,5,571,estimator_status.pos_vert_accuracy,estimator_status,Altitude,18,0.025977540328080945,0.06525534490323223,3
Altitude,channel,estimator_status.mag_test_ratio,0.4665497570150564,0.01458370844811226,5,571,estimator_status.mag_test_ratio,estimator_status,Shared,18,0.025919430945280913,0.06510937466244578,4
Altitude,channel,estimator_status.pos_horiz_accuracy,0.45749226712030044,0.02904637886979513,5,571,estimator_status.pos_horiz_accuracy,estimator_status,Global Position,18,0.025416237062238913,0.06384535620741108,5
Altitude,channel,estimator_status.hgt_test_ratio,0.4073589067197352,0.030748928315850986,5,571,estimator_status.hgt_test_ratio,estimator_status,Altitude,18,0.022631050373318622,0.056848992590609354,6
Altitude,channel,vehicle_local_position.eph,0.3814998175183151,0.013117757222238999,5,571,vehicle_local_position.eph,vehicle_local_position,Global Position,18,0.02119443430657306,0.05324022610444327,7
Altitude,channel,ekf2_innovations.vel_pos_innov[3],0.34290956945425716,0.02720623756481231,5,571,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,18,0.01905053163634762,0.04785476210678785,8
Altitude,channel,ekf2_innovations.output_tracking_error[0],0.20278652390647772,0.01726314632103797,5,571,ekf2_innovations.output_tracking_error[0],ekf2_innovations,Shared,18,0.011265917994804317,0.028299883480800484,9
Altitude,channel,vehicle_rates_setpoint.pitch,0.2025790628068393,0.01166720946453092,5,571,vehicle_rates_setpoint.pitch,vehicle_rates_setpoint,Mechanical/Electrical,18,0.011254392378157738,0.028270931236669735,10
Altitude,channel,ekf2_innovations.vel_pos_innov[4],0.19710054868662513,0.009559649382703409,5,571,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,18,0.010950030482590285,0.02750637692475952,11
Altitude,channel,sensor_preflight.gyro_inconsistency_rad_s,0.1721913924439608,0.012935670091045782,5,571,sensor_preflight.gyro_inconsistency_rad_s,sensor_preflight,Mechanical/Electrical,18,0.009566188469108934,0.0240301783801385,12
Altitude,channel,estimator_status.vibe[1],0.13388842259299555,0.017570523399503605,5,571,estimator_status.vibe[1],estimator_status,Mechanical/Electrical,18,0.007438245699610864,0.018684805507871886,13
Altitude,channel,manual_control_setpoint.y,0.1308926892477782,0.00342289169493391,5,571,manual_control_setpoint.y,manual_control_setpoint,Global Position,18,0.007271816069321011,0.018266735791127305,14
Altitude,channel,vehicle_local_position.ay,0.12205289528600205,0.019140221486349175,5,571,vehicle_local_position.ay,vehicle_local_position,Shared,18,0.006780716404777892,0.017033097902901945,15
Altitude,channel,estimator_status.hagl_test_ratio,0.1220503130637725,0.0034611274988287483,5,571,estimator_status.hagl_test_ratio,estimator_status,Altitude,18,0.006780572947987361,0.017032737540749618,16
Altitude,channel,actuator_controls_0.control[3],0.11719799059495524,0.014947696516770088,5,571,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,18,0.006510999477497514,0.016355571436052596,17
Altitude,channel,vehicle_local_position.dist_bottom_rate,0.1059190586385856,0.007443962814350949,5,571,vehicle_local_position.dist_bottom_rate,vehicle_local_position,Altitude,18,0.0058843921465880885,0.014781539523062437,18
Altitude,channel,actuator_controls_0.control[2],0.1055152768155961,0.008572686448944836,5,571,actuator_controls_0.control[2],actuator_controls_0,Mechanical/Electrical,18,0.005861959823088672,0.014725189730570614,19
Altitude,channel,actuator_outputs.output[2],0.09564655106065394,0.0032798240473085618,5,571,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,18,0.005313697281147441,0.013347959214515023,20
Altitude,channel,manual_control_setpoint.z,0.09157565288360807,0.0034504820706281487,5,571,manual_control_setpoint.z,manual_control_setpoint,Altitude,18,0.005087536271311559,0.012779844815918534,21
Altitude,channel,estimator_status.pos_test_ratio,0.0830715347547629,0.0030324590680148454,5,571,estimator_status.pos_test_ratio,estimator_status,Global Position,18,0.004615085264153494,0.01159305218533785,22
Altitude,channel,distance_sensor.current_distance,0.07391963535920885,0.003179277668691839,5,571,distance_sensor.current_distance,distance_sensor,Altitude,18,0.0041066464088449365,0.010315858407699876,23
Altitude,channel,vehicle_local_position.dist_bottom,0.06852961900331218,0.012477282568216804,5,571,vehicle_local_position.dist_bottom,vehicle_local_position,Altitude,18,0.003807201055739566,0.009563654405712878,24
Altitude,channel,vehicle_vision_position.y,0.06799017797148173,0.004273940279082627,5,571,vehicle_vision_position.y,vehicle_vision_position,External Position,18,0.003777232109526763,0.009488372685549829,25
Altitude,channel,vehicle_local_position.z,0.06483362861889472,0.00756637307380839,5,571,vehicle_local_position.z,vehicle_local_position,Altitude,18,0.003601868256605262,0.009047860282857792,26
Altitude,channel,vehicle_attitude_setpoint.yaw_body,0.06353779940964714,0.0058076174941751905,5,571,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,18,0.0035298777449803967,0.008867020772784447,27
Altitude,channel,sensor_preflight.accel_inconsistency_m_s_s,0.06313342071407817,0.0069010709783045975,5,571,sensor_preflight.accel_inconsistency_m_s_s,sensor_preflight,Mechanical/Electrical,18,0.0035074122618932316,0.008810587683709958,28
Altitude,channel,rate_ctrl_status.rollspeed_integ,0.06292942757828213,0.0048027376918758444,5,571,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,18,0.0034960793099045625,0.008782119411446593,29
Altitude,channel,rate_ctrl_status.pitchspeed_integ,0.06170934888109618,0.0025059954859443377,5,571,rate_ctrl_status.pitchspeed_integ,rate_ctrl_status,Mechanical/Electrical,18,0.003428297160060899,0.008611851267870677,30
Altitude,channel,vehicle_local_position.epv,0.059274797759510535,0.004829937893397256,5,571,vehicle_local_position.epv,vehicle_local_position,Global Position,18,0.0032930443199728075,0.00827209736439778,31
Altitude,channel,sensor_combined.accelerometer_m_s2[0],0.05802433783556603,0.008023991231280687,5,571,sensor_combined.accelerometer_m_s2[0],sensor_combined,Mechanical/Electrical,18,0.0032235743241981127,0.008097589367202855,32
Altitude,channel,vehicle_local_position.vz,0.05604538457075505,0.007598786051597748,5,571,vehicle_local_position.vz,vehicle_local_position,Altitude,18,0.0031136324761530582,0.007821416445406884,33
Altitude,channel,battery_status.discharged_mah,0.052187376123911756,0.005394824278754149,5,571,battery_status.discharged_mah,battery_status,Mechanical/Electrical,18,0.002899298673550653,0.0072830118837508935,34
Altitude,channel,manual_control_setpoint.x,0.04905961436367267,0.006297631026522327,5,571,manual_control_setpoint.x,manual_control_setpoint,Global Position,18,0.0027255341313151484,0.006846516934948026,35
Altitude,channel,ekf2_innovations.hagl_innov,0.045603277893011517,0.008302771137635341,5,571,ekf2_innovations.hagl_innov,ekf2_innovations,Altitude,18,0.00253351543850064,0.006364167726007188,36
Altitude,channel,cpuload.ram_usage,0.04445610109477739,0.00499566767670495,5,571,cpuload.ram_usage,cpuload,Mechanical/Electrical,18,0.0024697833941542996,0.006204073410583763,37
Altitude,channel,vehicle_rates_setpoint.yaw,0.04408461797680323,0.0028190080990953778,5,571,vehicle_rates_setpoint.yaw,vehicle_rates_setpoint,Global Position,18,0.002449145443155735,0.006152231065484925,38
Altitude,channel,vehicle_attitude.q[2],0.04120502551798349,0.003011794461886681,5,571,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,18,0.002289168084332416,0.005750369395947291,39
Altitude,channel,cpuload.load,0.03953554152685779,0.00185532820603027,5,571,cpuload.load,cpuload,Mechanical/Electrical,18,0.0021964189737143213,0.0055173844741104325,40
Altitude,channel,battery_status.current_filtered_a,0.034861592898444524,0.0037109460890154874,5,571,battery_status.current_filtered_a,battery_status,Mechanical/Electrical,18,0.0019367551610246958,0.004865111339627666,41
Altitude,channel,ekf2_innovations.heading_innov,0.03461414725439739,0.0045507503988048625,5,571,ekf2_innovations.heading_innov,ekf2_innovations,Global Position,18,0.001923008180799855,0.004830579050403186,42
Altitude,channel,vehicle_local_position.az,0.031370786421366634,0.0016600012213500665,5,571,vehicle_local_position.az,vehicle_local_position,Altitude,18,0.0017428214678537018,0.004377951667218231,43
Altitude,channel,rate_ctrl_status.yawspeed_integ,0.030153533418910843,0.002579332704049258,5,571,rate_ctrl_status.yawspeed_integ,rate_ctrl_status,Global Position,18,0.0016751963010506023,0.004208077863611634,44
Altitude,channel,vehicle_vision_position.z,0.030018630446288462,0.0034841710189486563,5,571,vehicle_vision_position.z,vehicle_vision_position,External Position,18,0.0016677016914604702,0.004189251472523695,45
Altitude,channel,vehicle_status.nav_state,0.027492912796614144,0.004730919366561457,5,571,vehicle_status.nav_state,vehicle_status,Shared,18,0.0015273840442563413,0.003836774819666088,46
Altitude,channel,battery_status.remaining,0.02731686683018501,0.0016864939700996294,5,571,battery_status.remaining,battery_status,Mechanical/Electrical,18,0.0015176037127880562,0.0038122067160207634,47
Altitude,channel,actuator_controls_0.control[0],0.027225282881448414,0.006224858330355818,5,571,actuator_controls_0.control[0],actuator_controls_0,Mechanical/Electrical,18,0.001512515715636023,0.003799425713476666,48
Altitude,channel,vehicle_local_position.ax,0.02588849291954649,0.0020267983610421474,5,571,vehicle_local_position.ax,vehicle_local_position,Shared,18,0.0014382496066414716,0.003612869923519069,49
Altitude,channel,vehicle_vision_position.x,0.02573365612876336,0.00273541983466857,5,571,vehicle_vision_position.x,vehicle_vision_position,External Position,18,0.0014296475627090756,0.0035912616674412417,50
Altitude,channel,actuator_outputs.output[0],0.025108809543632822,0.0026620371588412677,5,571,actuator_outputs.output[0],actuator_outputs,Mechanical/Electrical,18,0.0013949338635351567,0.003504061171018089,51
Altitude,channel,sensor_combined.accelerometer_m_s2[2],0.024038935382255384,0.002993162938547435,5,571,sensor_combined.accelerometer_m_s2[2],sensor_combined,Mechanical/Electrical,18,0.0013354964101252992,0.0033547548289454567,52
Altitude,channel,vehicle_local_position.x,0.023697827478560994,0.0027644069657806825,5,571,vehicle_local_position.x,vehicle_local_position,Global Position,18,0.0013165459710311664,0.00330715149839385,53
Altitude,channel,sensor_combined.accelerometer_m_s2[1],0.021345538526746928,0.0036797672930773385,5,571,sensor_combined.accelerometer_m_s2[1],sensor_combined,Mechanical/Electrical,18,0.0011858632514859405,0.0029788776961356027,54
Altitude,channel,actuator_outputs.output[7],0.019940261648712865,0.002425686466255995,5,571,actuator_outputs.output[7],actuator_outputs,Mechanical/Electrical,18,0.0011077923138173814,0.002782764211173614,55
Altitude,channel,vehicle_attitude.q[1],0.019631816144697573,0.0022582239304451846,5,571,vehicle_attitude.q[1],vehicle_attitude,Mechanical/Electrical,18,0.0010906564524831984,0.002739719083441974,56
Altitude,channel,battery_status.current_a,0.019354126196660056,0.0014543552049817987,5,571,battery_status.current_a,battery_status,Mechanical/Electrical,18,0.0010752292331477808,0.0027009660488622423,57
Altitude,channel,estimator_status.vibe[0],0.019341393900539405,0.003075238313725714,5,571,estimator_status.vibe[0],estimator_status,Mechanical/Electrical,18,0.0010745218833633002,0.002699189192640654,58
Altitude,channel,vehicle_attitude_setpoint.pitch_body,0.01931678194332522,0.0040989923992841935,5,571,vehicle_attitude_setpoint.pitch_body,vehicle_attitude_setpoint,Mechanical/Electrical,18,0.0010731545524069568,0.0026957544697213095,59
Altitude,channel,estimator_status.vibe[2],0.017868966661866815,0.004565274668880062,5,571,estimator_status.vibe[2],estimator_status,Mechanical/Electrical,18,0.0009927203701037119,0.002493704535742997,60
Altitude,channel,actuator_outputs.output[6],0.01688036529973582,0.0017619758994284747,5,571,actuator_outputs.output[6],actuator_outputs,Mechanical/Electrical,18,0.0009377980722075456,0.002355740223231923,61
Altitude,channel,vehicle_attitude_setpoint.roll_body,0.01641405531007565,0.0015972347155836372,5,571,vehicle_attitude_setpoint.roll_body,vehicle_attitude_setpoint,Mechanical/Electrical,18,0.0009118919616708694,0.0022906643093146737,62
Altitude,channel,vehicle_attitude.q[0],0.015965797092031254,0.0024529307964546634,5,571,vehicle_attitude.q[0],vehicle_attitude,Mechanical/Electrical,18,0.0008869887273350697,0.0022281076112876485,63
Altitude,channel,vehicle_local_position.y,0.015078100100951125,0.001358554024297751,5,571,vehicle_local_position.y,vehicle_local_position,Global Position,18,0.000837672227830618,0.002104225013322654,64
Altitude,channel,actuator_outputs.output[5],0.01484377996201367,0.0017571315826731084,5,571,actuator_outputs.output[5],actuator_outputs,Mechanical/Electrical,18,0.0008246544423340927,0.0020715244546198816,65
Altitude,channel,vehicle_local_position.vy,0.014703596571912971,0.0028590180127714593,5,571,vehicle_local_position.vy,vehicle_local_position,Global Position,18,0.0008168664762173873,0.0020519611546067954,66
Altitude,channel,vehicle_rates_setpoint.roll,0.012966569730326569,0.0017382723920467192,5,571,vehicle_rates_setpoint.roll,vehicle_rates_setpoint,Mechanical/Electrical,18,0.0007203649850181427,0.0018095502868975145,67
Altitude,channel,vehicle_attitude.q[3],0.01289761654016644,0.0014478699572069305,5,571,vehicle_attitude.q[3],vehicle_attitude,Mechanical/Electrical,18,0.0007165342522314689,0.0017999275209978384,68
Altitude,channel,sensor_combined.gyro_rad[2],0.012859874727090034,0.0011936754818810521,5,571,sensor_combined.gyro_rad[2],sensor_combined,Mechanical/Electrical,18,0.0007144374848383352,0.0017946604603872969,69
Altitude,channel,battery_status.voltage_filtered_v,0.011949247829110578,0.0007861638225876257,5,571,battery_status.voltage_filtered_v,battery_status,Mechanical/Electrical,18,0.0006638471016172544,0.0016675778781187313,70
Altitude,channel,vehicle_attitude.rollspeed,0.010877491977636187,0.001133819992593009,5,571,vehicle_attitude.rollspeed,vehicle_attitude,Mechanical/Electrical,18,0.0006043051098686771,0.0015180089366905554,71
Altitude,channel,vehicle_attitude.yawspeed,0.010327861584705902,0.0017176795689062762,5,571,vehicle_attitude.yawspeed,vehicle_attitude,Global Position,18,0.0005737700880392168,0.001441305239729868,72
Altitude,channel,ekf2_innovations.output_tracking_error[2],0.009571939487084,0.0009083366094280853,5,571,ekf2_innovations.output_tracking_error[2],ekf2_innovations,Shared,18,0.0005317744159491111,0.0013358124936086906,73
Altitude,channel,actuator_outputs.output[3],0.009079293789663077,0.0004004567323472806,5,571,actuator_outputs.output[3],actuator_outputs,Mechanical/Electrical,18,0.0005044052105368376,0.0012670612986784022,74
Altitude,channel,vehicle_local_position.vx,0.009003509609264524,0.002805607913757114,5,571,vehicle_local_position.vx,vehicle_local_position,Global Position,18,0.0005001949782924735,0.0012564852335945305,75
Altitude,channel,vehicle_attitude.pitchspeed,0.008977107842289103,0.001578288441091207,5,571,vehicle_attitude.pitchspeed,vehicle_attitude,Mechanical/Electrical,18,0.0004987282134605057,0.001252800733684486,76
Altitude,channel,actuator_outputs.output[1],0.00893807404251514,0.0016238579453964346,5,571,actuator_outputs.output[1],actuator_outputs,Mechanical/Electrical,18,0.0004965596690286189,0.0012473533698057822,77
Altitude,channel,sensor_combined.gyro_rad[1],0.007955753461656424,0.0013637903700829796,5,571,sensor_combined.gyro_rad[1],sensor_combined,Mechanical/Electrical,18,0.0004419863034253569,0.0011102655720391286,78
Altitude,channel,vehicle_land_detected.ground_contact,0.007569500593569341,0.0015206478559223722,5,571,vehicle_land_detected.ground_contact,vehicle_land_detected,Altitude,18,0.00042052781075385226,0.0010563620337249622,79
Altitude,channel,battery_status.voltage_v,0.007453928040429399,0.0015932304829401037,5,571,battery_status.voltage_v,battery_status,Mechanical/Electrical,18,0.0004141071133571888,0.0010402333002941973,80
Altitude,channel,actuator_outputs.output[4],0.005816648762595958,0.0008878041418334484,5,571,actuator_outputs.output[4],actuator_outputs,Mechanical/Electrical,18,0.00032314715347755323,0.0008117427088307109,81
Altitude,channel,manual_control_setpoint.r,0.004162930257575084,0.0006464028531162115,5,571,manual_control_setpoint.r,manual_control_setpoint,Shared,18,0.00023127390319861577,0.0005809579401953067,82
Altitude,channel,ekf2_innovations.output_tracking_error[1],0.0029142152295766575,0.000782464635479104,5,571,ekf2_innovations.output_tracking_error[1],ekf2_innovations,Shared,18,0.00016190084608759208,0.00040669345204136215,83
Altitude,channel,sensor_combined.gyro_rad[0],0.0023708074273240303,0.0002905524452435446,5,571,sensor_combined.gyro_rad[0],sensor_combined,Mechanical/Electrical,18,0.0001317115237402239,0.0003308581490337545,84
Altitude,channel,vehicle_land_detected.landed,0.0005352777901097243,0.00019008820008162226,5,571,vehicle_land_detected.landed,vehicle_land_detected,Altitude,18,2.9737655006095793e-05,7.470071875659626e-05,85
Altitude,channel,vehicle_land_detected.maybe_landed,0.0,0.0,5,571,vehicle_land_detected.maybe_landed,vehicle_land_detected,Altitude,18,0.0,0.0,86
Altitude,channel,vehicle_status.arming_state,0.0,0.0,5,571,vehicle_status.arming_state,vehicle_status,Shared,18,0.0,0.0,87
External Position,channel,vehicle_local_position.eph,1.071996138816101,0.02421826123971498,5,1707,vehicle_local_position.eph,vehicle_local_position,Global Position,18,0.059555341045338946,0.16707091786553852,1
External Position,channel,actuator_outputs.output[2],0.483400045165268,0.02470197340190701,5,1707,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,18,0.026855558064737113,0.07533804117167506,2
External Position,channel,vehicle_vision_position.y,0.2427942315521919,0.014779620369816884,5,1707,vehicle_vision_position.y,vehicle_vision_position,External Position,18,0.013488568419566216,0.03783955337999725,3
External Position,channel,actuator_controls_0.control[1],0.23652991550063232,0.01610517141794196,5,1707,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,18,0.01314055086114624,0.036863257855565865,4
External Position,channel,estimator_status.pos_horiz_accuracy,0.23596681000676506,0.023533758900396603,5,1707,estimator_status.pos_horiz_accuracy,estimator_status,Global Position,18,0.013109267222598059,0.03677549769644866,5
External Position,channel,actuator_controls_0.control[3],0.22333210535526277,0.014652548037787986,5,1707,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,18,0.012407339186403486,0.03480637520929332,6
External Position,channel,manual_control_setpoint.z,0.1997821273076317,0.0069993072671954756,5,1707,manual_control_setpoint.z,manual_control_setpoint,Altitude,18,0.011099007072646206,0.031136104108805743,7
External Position,channel,cpuload.ram_usage,0.1866987984193532,0.011046350429400185,5,1707,cpuload.ram_usage,cpuload,Mechanical/Electrical,18,0.010372155467741844,0.029097063400585075,8
External Position,channel,vehicle_attitude_setpoint.yaw_body,0.1660225423024681,0.016216382803300622,5,1707,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,18,0.00922347457235934,0.025874662719845735,9
External Position,channel,estimator_status.pos_test_ratio,0.1540070907829199,0.00807930021627704,5,1707,estimator_status.pos_test_ratio,estimator_status,Global Position,18,0.008555949487939994,0.024002051017944663,10
External Position,channel,vehicle_local_position.z,0.13714889687834944,0.011473587900053312,5,1707,vehicle_local_position.z,vehicle_local_position,Altitude,18,0.007619383159908302,0.021374696471404657,11
External Position,channel,manual_control_setpoint.y,0.13398730227465427,0.0067459189058161895,5,1707,manual_control_setpoint.y,manual_control_setpoint,Global Position,18,0.007443739015258571,0.020881961009743915,12
External Position,channel,battery_status.discharged_mah,0.13162458829458973,0.013416663396381309,5,1707,battery_status.discharged_mah,battery_status,Mechanical/Electrical,18,0.007312477127477207,0.02051373133147374,13
External Position,channel,vehicle_local_position.dist_bottom,0.12750043038334838,0.014541021339779012,5,1707,vehicle_local_position.dist_bottom,vehicle_local_position,Altitude,18,0.007083357243519354,0.019870980091329846,14
External Position,channel,ekf2_innovations.vel_pos_innov[3],0.12152356233343435,0.009022535963476465,5,1707,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,18,0.006751309018524131,0.01893948342366167,15
External Position,channel,vehicle_attitude.q[2],0.12062259354097271,0.014223519772323737,5,1707,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,18,0.006701255196720706,0.018799067168719735,16
External Position,channel,estimator_status.pos_vert_accuracy,0.1069916149313402,0.009212409528358653,5,1707,estimator_status.pos_vert_accuracy,estimator_status,Altitude,18,0.005943978607296677,0.01667467508813641,17
External Position,channel,vehicle_local_position.az,0.09805656658301916,0.0029801553513435766,5,1707,vehicle_local_position.az,vehicle_local_position,Altitude,18,0.005447587032389953,0.015282145138937551,18
External Position,channel,ekf2_innovations.output_tracking_error[0],0.09476423435855541,0.016204112712962744,5,1707,ekf2_innovations.output_tracking_error[0],ekf2_innovations,Shared,18,0.005264679686586411,0.014769034180098726,19
External Position,channel,sensor_combined.accelerometer_m_s2[0],0.09278363336265566,0.007585685765944747,5,1707,sensor_combined.accelerometer_m_s2[0],sensor_combined,Mechanical/Electrical,18,0.005154646297925314,0.01446035692434311,20
External Position,channel,estimator_status.hgt_test_ratio,0.09215618709952396,0.004124678471706254,5,1707,estimator_status.hgt_test_ratio,estimator_status,Altitude,18,0.005119788172195775,0.014362569237151917,21
External Position,channel,ekf2_innovations.vel_pos_innov[4],0.08310596990476433,0.010955421251970522,5,1707,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,18,0.004616998328042463,0.012952090188896356,22
External Position,channel,estimator_status.vibe[2],0.08043580229829428,0.007320130659045949,5,1707,estimator_status.vibe[2],estimator_status,Mechanical/Electrical,18,0.004468655683238571,0.012535943771279166,23
External Position,channel,vehicle_local_position.x,0.07987582706271687,0.007778168859505292,5,1707,vehicle_local_position.x,vehicle_local_position,Global Position,18,0.004437545947928715,0.012448671463849766,24
External Position,channel,vehicle_vision_position.x,0.0778830531981129,0.008048047715932725,5,1707,vehicle_vision_position.x,vehicle_vision_position,External Position,18,0.004326836288784049,0.01213809706287708,25
External Position,channel,actuator_controls_0.control[2],0.07280243678584968,0.007852401972336387,5,1707,actuator_controls_0.control[2],actuator_controls_0,Mechanical/Electrical,18,0.004044579821436093,0.011346281480167086,26
External Position,channel,rate_ctrl_status.rollspeed_integ,0.06893895723754109,0.005540898238244775,5,1707,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,18,0.0038299420687522828,0.010744157040611263,27
External Position,channel,sensor_preflight.gyro_inconsistency_rad_s,0.06403055057766453,0.008761784418181179,5,1707,sensor_preflight.gyro_inconsistency_rad_s,sensor_preflight,Mechanical/Electrical,18,0.003557252809870252,0.009979180399157541,28
External Position,channel,actuator_controls_0.control[0],0.05969848032632326,0.0079427488157194,5,1707,actuator_controls_0.control[0],actuator_controls_0,Mechanical/Electrical,18,0.003316582240351292,0.009304025958817023,29
External Position,channel,vehicle_vision_position.z,0.059564933784146235,0.0019732636387975386,5,1707,vehicle_vision_position.z,vehicle_vision_position,External Position,18,0.003309162988008124,0.009283212690399913,30
External Position,channel,actuator_outputs.output[0],0.05152841350103384,0.004303230292417498,5,1707,actuator_outputs.output[0],actuator_outputs,Mechanical/Electrical,18,0.0028626896389463245,0.00803071860807287,31
External Position,channel,ekf2_innovations.hagl_innov,0.04901871998731466,0.013671386150112602,5,1707,ekf2_innovations.hagl_innov,ekf2_innovations,Altitude,18,0.002723262221517481,0.0076395821256585615,32
External Position,channel,actuator_outputs.output[6],0.0479197597374474,0.004683463043930841,5,1707,actuator_outputs.output[6],actuator_outputs,Mechanical/Electrical,18,0.0026622088743026334,0.007468308843045963,33
External Position,channel,ekf2_innovations.vel_pos_innov[5],0.047906795040552605,0.0065859070666052545,5,1707,ekf2_innovations.vel_pos_innov[5],ekf2_innovations,Shared,18,0.0026614886133640337,0.007466288291169298,34
External Position,channel,ekf2_innovations.output_tracking_error[2],0.04679634129540541,0.012731415923185605,5,1707,ekf2_innovations.output_tracking_error[2],ekf2_innovations,Shared,18,0.0025997967386336336,0.00729322374389037,35
External Position,channel,sensor_combined.accelerometer_m_s2[2],0.04387992763961891,0.006388304387747437,5,1707,sensor_combined.accelerometer_m_s2[2],sensor_combined,Mechanical/Electrical,18,0.0024377737577566064,0.006838699806065416,36
External Position,channel,cpuload.load,0.04387439773468,0.0033778173979890536,5,1707,cpuload.load,cpuload,Mechanical/Electrical,18,0.0024374665408155556,0.006837837968731866,37
External Position,channel,vehicle_local_position.vy,0.04338751848696261,0.010186789040031244,5,1707,vehicle_local_position.vy,vehicle_local_position,Global Position,18,0.002410417693720145,0.006761957692805068,38
External Position,channel,estimator_status.hagl_test_ratio,0.039404764641371506,0.004500164855473479,5,1707,estimator_status.hagl_test_ratio,estimator_status,Altitude,18,0.002189153591187306,0.00614124431845442,39
External Position,channel,vehicle_attitude.rollspeed,0.03892181558694896,0.004674710993665898,5,1707,vehicle_attitude.rollspeed,vehicle_attitude,Mechanical/Electrical,18,0.002162323088163831,0.006065976564324467,40
External Position,channel,vehicle_status.nav_state,0.03883667105781191,0.0021468461206035684,5,1707,vehicle_status.nav_state,vehicle_status,Shared,18,0.002157592836545106,0.0060527067640713935,41
External Position,channel,rate_ctrl_status.pitchspeed_integ,0.03802498122452333,0.0013802313350448137,5,1707,rate_ctrl_status.pitchspeed_integ,rate_ctrl_status,Mechanical/Electrical,18,0.002112498956917963,0.005926204661536383,42
External Position,channel,vehicle_local_position.dist_bottom_rate,0.03564712643824334,0.003579758514721905,5,1707,vehicle_local_position.dist_bottom_rate,vehicle_local_position,Altitude,18,0.001980395913235741,0.005555615284103081,43
External Position,channel,vehicle_attitude_setpoint.pitch_body,0.03504741875514089,0.004480204308403754,5,1707,vehicle_attitude_setpoint.pitch_body,vehicle_attitude_setpoint,Mechanical/Electrical,18,0.0019470788197300496,0.005462150662880104,44
External Position,channel,vehicle_rates_setpoint.roll,0.03405196378841757,0.00777923627290254,5,1707,vehicle_rates_setpoint.roll,vehicle_rates_setpoint,Mechanical/Electrical,18,0.0018917757660231985,0.005307008709507076,45
External Position,channel,actuator_outputs.output[7],0.033614032532532326,0.0038965675599166717,5,1707,actuator_outputs.output[7],actuator_outputs,Mechanical/Electrical,18,0.0018674462518073515,0.005238756992701865,46
External Position,channel,estimator_status.vibe[1],0.03241315268090028,0.002092171754923239,5,1707,estimator_status.vibe[1],estimator_status,Mechanical/Electrical,18,0.0018007307044944601,0.005051599509765431,47
External Position,channel,estimator_status.mag_test_ratio,0.031799798697818085,0.004016264366205669,5,1707,estimator_status.mag_test_ratio,estimator_status,Shared,18,0.001766655483212116,0.004956008108621769,48
External Position,channel,vehicle_attitude.pitchspeed,0.029498232870776624,0.0029578835141147474,5,1707,vehicle_attitude.pitchspeed,vehicle_attitude,Mechanical/Electrical,18,0.0016387907150431458,0.0045973083882324415,49
External Position,channel,vehicle_local_position.epv,0.02872930850189524,0.0060355960707142884,5,1707,vehicle_local_position.epv,vehicle_local_position,Global Position,18,0.0015960726945497355,0.004477471296076431,50
External Position,channel,ekf2_innovations.heading_innov,0.02825457194097807,0.003974133077844795,5,1707,ekf2_innovations.heading_innov,ekf2_innovations,Global Position,18,0.0015696984411654484,0.0044034834615079635,51
External Position,channel,manual_control_setpoint.x,0.0266825973141231,0.0024889596766273893,5,1707,manual_control_setpoint.x,manual_control_setpoint,Global Position,18,0.0014823665174512834,0.004158490747205799,52
External Position,channel,sensor_combined.accelerometer_m_s2[1],0.025300046899971583,0.006822652322713879,5,1707,sensor_combined.accelerometer_m_s2[1],sensor_combined,Mechanical/Electrical,18,0.0014055581611095323,0.0039430198529330175,53
External Position,channel,estimator_status.vibe[0],0.024591707539928693,0.0014128845089617565,5,1707,estimator_status.vibe[0],estimator_status,Mechanical/Electrical,18,0.0013662059744404828,0.0038326249524687763,54
