seed,scope,level,rank,name,mean_abs_shap,scope_windows,channel,topic,subsystem,feature_count
2,Global Position,channel,47,ekf2_innovations.vel_pos_innov[3],0.014162013664254397,641,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,18
2,Global Position,channel,48,vehicle_vision_position.y,0.014056343572131867,641,vehicle_vision_position.y,vehicle_vision_position,External Position,18
2,Global Position,channel,49,vehicle_local_position.vz,0.013056843507536211,641,vehicle_local_position.vz,vehicle_local_position,Altitude,18
2,Global Position,channel,50,battery_status.voltage_filtered_v,0.012985035922847202,641,battery_status.voltage_filtered_v,battery_status,Mechanical/Electrical,18
2,Global Position,channel,51,rate_ctrl_status.pitchspeed_integ,0.012757402619699014,641,rate_ctrl_status.pitchspeed_integ,rate_ctrl_status,Mechanical/Electrical,18
2,Global Position,channel,52,vehicle_local_position.z,0.012756153450101903,641,vehicle_local_position.z,vehicle_local_position,Altitude,18
2,Global Position,channel,53,rate_ctrl_status.rollspeed_integ,0.012097591393812746,641,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,18
2,Global Position,channel,54,vehicle_local_position.az,0.010894033802079034,641,vehicle_local_position.az,vehicle_local_position,Altitude,18
2,Global Position,channel,55,estimator_status.vibe[0],0.009966268672647365,641,estimator_status.vibe[0],estimator_status,Mechanical/Electrical,18
2,Global Position,channel,56,estimator_status.hagl_test_ratio,0.009869838239607836,641,estimator_status.hagl_test_ratio,estimator_status,Altitude,18
2,Global Position,channel,57,ekf2_innovations.output_tracking_error[1],0.00863213146436127,641,ekf2_innovations.output_tracking_error[1],ekf2_innovations,Shared,18
2,Global Position,channel,58,battery_status.discharged_mah,0.008343339629544862,641,battery_status.discharged_mah,battery_status,Mechanical/Electrical,18
2,Global Position,channel,59,ekf2_innovations.hagl_innov,0.008172112064961946,641,ekf2_innovations.hagl_innov,ekf2_innovations,Altitude,18
2,Global Position,channel,60,actuator_outputs.output[4],0.006782798087056791,641,actuator_outputs.output[4],actuator_outputs,Mechanical/Electrical,18
2,Global Position,channel,61,ekf2_innovations.vel_pos_innov[4],0.006613725574286558,641,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,18
2,Global Position,channel,62,estimator_status.vibe[1],0.006432212295878436,641,estimator_status.vibe[1],estimator_status,Mechanical/Electrical,18
2,Global Position,channel,63,actuator_controls_0.control[0],0.006196016868543971,641,actuator_controls_0.control[0],actuator_controls_0,Mechanical/Electrical,18
2,Global Position,channel,64,vehicle_attitude.q[3],0.006015355718697951,641,vehicle_attitude.q[3],vehicle_attitude,Mechanical/Electrical,18
2,Global Position,channel,65,vehicle_attitude.yawspeed,0.005969427574870865,641,vehicle_attitude.yawspeed,vehicle_attitude,Global Position,18
2,Global Position,channel,66,estimator_status.pos_vert_accuracy,0.005790878870690458,641,estimator_status.pos_vert_accuracy,estimator_status,Altitude,18
2,Global Position,channel,67,vehicle_vision_position.z,0.005735187454561388,641,vehicle_vision_position.z,vehicle_vision_position,External Position,18
2,Global Position,channel,68,vehicle_attitude.pitchspeed,0.004770913302871514,641,vehicle_attitude.pitchspeed,vehicle_attitude,Mechanical/Electrical,18
2,Global Position,channel,69,vehicle_local_position.dist_bottom,0.004551628386411098,641,vehicle_local_position.dist_bottom,vehicle_local_position,Altitude,18
2,Global Position,channel,70,sensor_combined.gyro_rad[1],0.004291174545688663,641,sensor_combined.gyro_rad[1],sensor_combined,Mechanical/Electrical,18
2,Global Position,channel,71,vehicle_attitude.rollspeed,0.004256881802992131,641,vehicle_attitude.rollspeed,vehicle_attitude,Mechanical/Electrical,18
2,Global Position,channel,72,estimator_status.vibe[2],0.003996996011897616,641,estimator_status.vibe[2],estimator_status,Mechanical/Electrical,18
2,Global Position,channel,73,vehicle_local_position.ay,0.003936893826784838,641,vehicle_local_position.ay,vehicle_local_position,Shared,18
2,Global Position,channel,74,vehicle_local_position.y,0.0038463582872517066,641,vehicle_local_position.y,vehicle_local_position,Global Position,18
2,Global Position,channel,75,vehicle_attitude.q[0],0.003372303573322721,641,vehicle_attitude.q[0],vehicle_attitude,Mechanical/Electrical,18
2,Global Position,channel,76,vehicle_land_detected.ground_contact,0.0033492721062737822,641,vehicle_land_detected.ground_contact,vehicle_land_detected,Altitude,18
2,Global Position,channel,77,vehicle_rates_setpoint.roll,0.00332650285851801,641,vehicle_rates_setpoint.roll,vehicle_rates_setpoint,Mechanical/Electrical,18
2,Global Position,channel,78,distance_sensor.current_distance,0.003200365535201009,641,distance_sensor.current_distance,distance_sensor,Altitude,18
2,Global Position,channel,79,vehicle_local_position.vx,0.0031425165148997584,641,vehicle_local_position.vx,vehicle_local_position,Global Position,18
2,Global Position,channel,80,sensor_combined.gyro_rad[0],0.0030473374458443872,641,sensor_combined.gyro_rad[0],sensor_combined,Mechanical/Electrical,18
2,Global Position,channel,81,vehicle_local_position.vy,0.0026468445343071057,641,vehicle_local_position.vy,vehicle_local_position,Global Position,18
2,Global Position,channel,82,vehicle_local_position.ax,0.002351141244036371,641,vehicle_local_position.ax,vehicle_local_position,Shared,18
2,Global Position,channel,83,sensor_combined.gyro_rad[2],0.0008672452699798756,641,sensor_combined.gyro_rad[2],sensor_combined,Mechanical/Electrical,18
2,Global Position,channel,84,vehicle_land_detected.landed,0.00046717477803320616,641,vehicle_land_detected.landed,vehicle_land_detected,Altitude,18
2,Global Position,channel,85,manual_control_setpoint.r,0.0004348692634887657,641,manual_control_setpoint.r,manual_control_setpoint,Shared,18
2,Global Position,channel,86,vehicle_land_detected.maybe_landed,0.0,641,vehicle_land_detected.maybe_landed,vehicle_land_detected,Altitude,18
2,Global Position,channel,87,vehicle_status.arming_state,0.0,641,vehicle_status.arming_state,vehicle_status,Shared,18
2,Altitude,channel,1,ekf2_innovations.vel_pos_innov[5],0.46980796095893135,571,ekf2_innovations.vel_pos_innov[5],ekf2_innovations,Shared,18
2,Altitude,channel,2,estimator_status.mag_test_ratio,0.45488849605611686,571,estimator_status.mag_test_ratio,estimator_status,Shared,18
2,Altitude,channel,3,estimator_status.pos_vert_accuracy,0.4487123419106683,571,estimator_status.pos_vert_accuracy,estimator_status,Altitude,18
2,Altitude,channel,4,actuator_controls_0.control[1],0.43128682508406097,571,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,18
2,Altitude,channel,5,estimator_status.pos_horiz_accuracy,0.40996271875177714,571,estimator_status.pos_horiz_accuracy,estimator_status,Global Position,18
2,Altitude,channel,6,vehicle_local_position.eph,0.36035123585338935,571,vehicle_local_position.eph,vehicle_local_position,Global Position,18
2,Altitude,channel,7,estimator_status.hgt_test_ratio,0.35348047316277204,571,estimator_status.hgt_test_ratio,estimator_status,Altitude,18
2,Altitude,channel,8,ekf2_innovations.vel_pos_innov[3],0.29730113709333894,571,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,18
2,Altitude,channel,9,vehicle_rates_setpoint.pitch,0.2026795821481847,571,vehicle_rates_setpoint.pitch,vehicle_rates_setpoint,Mechanical/Electrical,18
2,Altitude,channel,10,ekf2_innovations.vel_pos_innov[4],0.18469330781460327,571,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,18
2,Altitude,channel,11,ekf2_innovations.output_tracking_error[0],0.17273062324989558,571,ekf2_innovations.output_tracking_error[0],ekf2_innovations,Shared,18
2,Altitude,channel,12,sensor_preflight.gyro_inconsistency_rad_s,0.1534469577528819,571,sensor_preflight.gyro_inconsistency_rad_s,sensor_preflight,Mechanical/Electrical,18
2,Altitude,channel,13,manual_control_setpoint.y,0.12650405293911332,571,manual_control_setpoint.y,manual_control_setpoint,Global Position,18
2,Altitude,channel,14,estimator_status.hagl_test_ratio,0.11930437650381383,571,estimator_status.hagl_test_ratio,estimator_status,Altitude,18
2,Altitude,channel,15,estimator_status.vibe[1],0.10671649873487714,571,estimator_status.vibe[1],estimator_status,Mechanical/Electrical,18
2,Altitude,channel,16,actuator_controls_0.control[3],0.10400537415339936,571,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,18
2,Altitude,channel,17,vehicle_local_position.dist_bottom_rate,0.09850725274877062,571,vehicle_local_position.dist_bottom_rate,vehicle_local_position,Altitude,18
2,Altitude,channel,18,actuator_controls_0.control[2],0.09514284917203926,571,actuator_controls_0.control[2],actuator_controls_0,Mechanical/Electrical,18
2,Altitude,channel,19,manual_control_setpoint.z,0.09285067426641165,571,manual_control_setpoint.z,manual_control_setpoint,Altitude,18
2,Altitude,channel,20,actuator_outputs.output[2],0.0910001272938018,571,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,18
2,Altitude,channel,21,vehicle_local_position.ay,0.08981491819744342,571,vehicle_local_position.ay,vehicle_local_position,Shared,18
2,Altitude,channel,22,estimator_status.pos_test_ratio,0.08014380444310755,571,estimator_status.pos_test_ratio,estimator_status,Global Position,18
2,Altitude,channel,23,vehicle_vision_position.y,0.07033025099100627,571,vehicle_vision_position.y,vehicle_vision_position,External Position,18
2,Altitude,channel,24,distance_sensor.current_distance,0.07016194819404308,571,distance_sensor.current_distance,distance_sensor,Altitude,18
2,Altitude,channel,25,rate_ctrl_status.pitchspeed_integ,0.05791045556134574,571,rate_ctrl_status.pitchspeed_integ,rate_ctrl_status,Mechanical/Electrical,18
2,Altitude,channel,26,vehicle_local_position.epv,0.05724016595972451,571,vehicle_local_position.epv,vehicle_local_position,Global Position,18
2,Altitude,channel,27,rate_ctrl_status.rollspeed_integ,0.05702358738923162,571,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,18
2,Altitude,channel,28,battery_status.discharged_mah,0.05578708324440648,571,battery_status.discharged_mah,battery_status,Mechanical/Electrical,18
2,Altitude,channel,29,vehicle_attitude_setpoint.yaw_body,0.055535727047394665,571,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,18
2,Altitude,channel,30,vehicle_local_position.z,0.05391923711189254,571,vehicle_local_position.z,vehicle_local_position,Altitude,18
2,Altitude,channel,31,cpuload.ram_usage,0.05324346139919583,571,cpuload.ram_usage,cpuload,Mechanical/Electrical,18
2,Altitude,channel,32,sensor_preflight.accel_inconsistency_m_s_s,0.05218924191640687,571,sensor_preflight.accel_inconsistency_m_s_s,sensor_preflight,Mechanical/Electrical,18
2,Altitude,channel,33,vehicle_local_position.dist_bottom,0.049902629709291275,571,vehicle_local_position.dist_bottom,vehicle_local_position,Altitude,18
2,Altitude,channel,34,manual_control_setpoint.x,0.04584069451205117,571,manual_control_setpoint.x,manual_control_setpoint,Global Position,18
2,Altitude,channel,35,sensor_combined.accelerometer_m_s2[0],0.044807578688587216,571,sensor_combined.accelerometer_m_s2[0],sensor_combined,Mechanical/Electrical,18
2,Altitude,channel,36,vehicle_local_position.vz,0.04419256459236712,571,vehicle_local_position.vz,vehicle_local_position,Altitude,18
2,Altitude,channel,37,vehicle_rates_setpoint.yaw,0.039421488251747946,571,vehicle_rates_setpoint.yaw,vehicle_rates_setpoint,Global Position,18
2,Altitude,channel,38,cpuload.load,0.03693111609447814,571,cpuload.load,cpuload,Mechanical/Electrical,18
2,Altitude,channel,39,vehicle_attitude.q[2],0.03632235802720144,571,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,18
2,Altitude,channel,40,battery_status.current_filtered_a,0.03190781500854093,571,battery_status.current_filtered_a,battery_status,Mechanical/Electrical,18
2,Altitude,channel,41,ekf2_innovations.hagl_innov,0.03149247594793719,571,ekf2_innovations.hagl_innov,ekf2_innovations,Altitude,18
2,Altitude,channel,42,vehicle_local_position.az,0.030020577666389367,571,vehicle_local_position.az,vehicle_local_position,Altitude,18
2,Altitude,channel,43,ekf2_innovations.heading_innov,0.027799598120107828,571,ekf2_innovations.heading_innov,ekf2_innovations,Global Position,18
2,Altitude,channel,44,vehicle_vision_position.z,0.02774057097272306,571,vehicle_vision_position.z,vehicle_vision_position,External Position,18
2,Altitude,channel,45,vehicle_local_position.ax,0.02677696909928944,571,vehicle_local_position.ax,vehicle_local_position,Shared,18
2,Altitude,channel,46,vehicle_vision_position.x,0.02677334326450207,571,vehicle_vision_position.x,vehicle_vision_position,External Position,18
2,Altitude,channel,47,rate_ctrl_status.yawspeed_integ,0.026117177008574983,571,rate_ctrl_status.yawspeed_integ,rate_ctrl_status,Global Position,18
2,Altitude,channel,48,battery_status.remaining,0.025592481426447964,571,battery_status.remaining,battery_status,Mechanical/Electrical,18
2,Altitude,channel,49,actuator_outputs.output[7],0.023893319406619144,571,actuator_outputs.output[7],actuator_outputs,Mechanical/Electrical,18
2,Altitude,channel,50,actuator_outputs.output[0],0.02139026905139235,571,actuator_outputs.output[0],actuator_outputs,Mechanical/Electrical,18
2,Altitude,channel,51,vehicle_status.nav_state,0.020842598231746758,571,vehicle_status.nav_state,vehicle_status,Shared,18
2,Altitude,channel,52,vehicle_local_position.x,0.01961537197241622,571,vehicle_local_position.x,vehicle_local_position,Global Position,18
2,Altitude,channel,53,sensor_combined.accelerometer_m_s2[2],0.01930955623276217,571,sensor_combined.accelerometer_m_s2[2],sensor_combined,Mechanical/Electrical,18
2,Altitude,channel,54,actuator_controls_0.control[0],0.018624973705353706,571,actuator_controls_0.control[0],actuator_controls_0,Mechanical/Electrical,18
2,Altitude,channel,55,actuator_outputs.output[6],0.017798882951279432,571,actuator_outputs.output[6],actuator_outputs,Mechanical/Electrical,18
2,Altitude,channel,56,battery_status.current_a,0.01702571214840934,571,battery_status.current_a,battery_status,Mechanical/Electrical,18
2,Altitude,channel,57,vehicle_local_position.y,0.016667666690475938,571,vehicle_local_position.y,vehicle_local_position,Global Position,18
2,Altitude,channel,58,vehicle_attitude.q[1],0.016492481566357017,571,vehicle_attitude.q[1],vehicle_attitude,Mechanical/Electrical,18
2,Altitude,channel,59,sensor_combined.accelerometer_m_s2[1],0.016230116024394847,571,sensor_combined.accelerometer_m_s2[1],sensor_combined,Mechanical/Electrical,18
2,Altitude,channel,60,estimator_status.vibe[0],0.01598091427117996,571,estimator_status.vibe[0],estimator_status,Mechanical/Electrical,18
2,Altitude,channel,61,vehicle_attitude_setpoint.roll_body,0.015088423726811647,571,vehicle_attitude_setpoint.roll_body,vehicle_attitude_setpoint,Mechanical/Electrical,18
2,Altitude,channel,62,vehicle_attitude_setpoint.pitch_body,0.014238984634340668,571,vehicle_attitude_setpoint.pitch_body,vehicle_attitude_setpoint,Mechanical/Electrical,18
2,Altitude,channel,63,estimator_status.vibe[2],0.012472442995780141,571,estimator_status.vibe[2],estimator_status,Mechanical/Electrical,18
2,Altitude,channel,64,vehicle_attitude.q[0],0.011863322068290804,571,vehicle_attitude.q[0],vehicle_attitude,Mechanical/Electrical,18
2,Altitude,channel,65,actuator_outputs.output[5],0.011850629919300961,571,actuator_outputs.output[5],actuator_outputs,Mechanical/Electrical,18
2,Altitude,channel,66,battery_status.voltage_filtered_v,0.011504876694179426,571,battery_status.voltage_filtered_v,battery_status,Mechanical/Electrical,18
2,Altitude,channel,67,vehicle_attitude.q[3],0.010945679203158922,571,vehicle_attitude.q[3],vehicle_attitude,Mechanical/Electrical,18
2,Altitude,channel,68,sensor_combined.gyro_rad[2],0.010906836401942495,571,sensor_combined.gyro_rad[2],sensor_combined,Mechanical/Electrical,18
2,Altitude,channel,69,vehicle_rates_setpoint.roll,0.010519772556578379,571,vehicle_rates_setpoint.roll,vehicle_rates_setpoint,Mechanical/Electrical,18
2,Altitude,channel,70,vehicle_local_position.vy,0.010453012127833193,571,vehicle_local_position.vy,vehicle_local_position,Global Position,18
2,Altitude,channel,71,ekf2_innovations.output_tracking_error[2],0.009369992924290435,571,ekf2_innovations.output_tracking_error[2],ekf2_innovations,Shared,18
2,Altitude,channel,72,actuator_outputs.output[3],0.009266044907368737,571,actuator_outputs.output[3],actuator_outputs,Mechanical/Electrical,18
2,Altitude,channel,73,vehicle_attitude.rollspeed,0.009144904580110592,571,vehicle_attitude.rollspeed,vehicle_attitude,Mechanical/Electrical,18
2,Altitude,channel,74,vehicle_attitude.yawspeed,0.008217497670948893,571,vehicle_attitude.yawspeed,vehicle_attitude,Global Position,18
2,Altitude,channel,75,actuator_outputs.output[1],0.0075481470831803505,571,actuator_outputs.output[1],actuator_outputs,Mechanical/Electrical,18
2,Altitude,channel,76,actuator_outputs.output[4],0.007158903153294469,571,actuator_outputs.output[4],actuator_outputs,Mechanical/Electrical,18
2,Altitude,channel,77,vehicle_attitude.pitchspeed,0.006720736303813363,571,vehicle_attitude.pitchspeed,vehicle_attitude,Mechanical/Electrical,18
2,Altitude,channel,78,vehicle_land_detected.ground_contact,0.006400081331132381,571,vehicle_land_detected.ground_contact,vehicle_land_detected,Altitude,18
2,Altitude,channel,79,sensor_combined.gyro_rad[1],0.0057197910456078345,571,sensor_combined.gyro_rad[1],sensor_combined,Mechanical/Electrical,18
2,Altitude,channel,80,battery_status.voltage_v,0.005536226537004823,571,battery_status.voltage_v,battery_status,Mechanical/Electrical,18
2,Altitude,channel,81,vehicle_local_position.vx,0.0052732581635242595,571,vehicle_local_position.vx,vehicle_local_position,Global Position,18
2,Altitude,channel,82,manual_control_setpoint.r,0.0037647318909239252,571,manual_control_setpoint.r,manual_control_setpoint,Shared,18
2,Altitude,channel,83,ekf2_innovations.output_tracking_error[1],0.0024681015629423593,571,ekf2_innovations.output_tracking_error[1],ekf2_innovations,Shared,18
2,Altitude,channel,84,sensor_combined.gyro_rad[0],0.002414117925656949,571,sensor_combined.gyro_rad[0],sensor_combined,Mechanical/Electrical,18
2,Altitude,channel,85,vehicle_land_detected.landed,0.0005097780882103399,571,vehicle_land_detected.landed,vehicle_land_detected,Altitude,18
2,Altitude,channel,86,vehicle_land_detected.maybe_landed,0.0,571,vehicle_land_detected.maybe_landed,vehicle_land_detected,Altitude,18
2,Altitude,channel,87,vehicle_status.arming_state,0.0,571,vehicle_status.arming_state,vehicle_status,Shared,18
2,Mechanical/Electrical,channel,1,actuator_controls_0.control[3],1.8773288015915104,683,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,2,vehicle_attitude.q[2],0.6197498205141467,683,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,3,actuator_outputs.output[3],0.3673095176606082,683,actuator_outputs.output[3],actuator_outputs,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,4,actuator_outputs.output[5],0.31336503063829635,683,actuator_outputs.output[5],actuator_outputs,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,5,vehicle_attitude_setpoint.roll_body,0.22422705935989037,683,vehicle_attitude_setpoint.roll_body,vehicle_attitude_setpoint,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,6,vehicle_local_position.epv,0.20288204061284643,683,vehicle_local_position.epv,vehicle_local_position,Global Position,18
2,Mechanical/Electrical,channel,7,sensor_combined.accelerometer_m_s2[0],0.19414603172506123,683,sensor_combined.accelerometer_m_s2[0],sensor_combined,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,8,actuator_outputs.output[0],0.1912717924410062,683,actuator_outputs.output[0],actuator_outputs,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,9,sensor_combined.accelerometer_m_s2[1],0.17991357839102493,683,sensor_combined.accelerometer_m_s2[1],sensor_combined,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,10,actuator_outputs.output[1],0.1402513343393188,683,actuator_outputs.output[1],actuator_outputs,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,11,estimator_status.pos_vert_accuracy,0.13671661129707816,683,estimator_status.pos_vert_accuracy,estimator_status,Altitude,18
2,Mechanical/Electrical,channel,12,cpuload.ram_usage,0.13591996884348098,683,cpuload.ram_usage,cpuload,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,13,battery_status.current_a,0.10275138444976817,683,battery_status.current_a,battery_status,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,14,vehicle_local_position.eph,0.09581040614456973,683,vehicle_local_position.eph,vehicle_local_position,Global Position,18
2,Mechanical/Electrical,channel,15,vehicle_local_position.ay,0.09419367818220267,683,vehicle_local_position.ay,vehicle_local_position,Shared,18
2,Mechanical/Electrical,channel,16,vehicle_rates_setpoint.pitch,0.0929370026145634,683,vehicle_rates_setpoint.pitch,vehicle_rates_setpoint,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,17,estimator_status.pos_horiz_accuracy,0.09136537938753357,683,estimator_status.pos_horiz_accuracy,estimator_status,Global Position,18
2,Mechanical/Electrical,channel,18,manual_control_setpoint.z,0.09040015887649791,683,manual_control_setpoint.z,manual_control_setpoint,Altitude,18
2,Mechanical/Electrical,channel,19,manual_control_setpoint.x,0.08966815145100197,683,manual_control_setpoint.x,manual_control_setpoint,Global Position,18
2,Mechanical/Electrical,channel,20,battery_status.current_filtered_a,0.08811551237642203,683,battery_status.current_filtered_a,battery_status,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,21,vehicle_attitude.q[1],0.08339524639965092,683,vehicle_attitude.q[1],vehicle_attitude,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,22,sensor_combined.accelerometer_m_s2[2],0.07627563452466182,683,sensor_combined.accelerometer_m_s2[2],sensor_combined,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,23,ekf2_innovations.vel_pos_innov[5],0.07134728583341896,683,ekf2_innovations.vel_pos_innov[5],ekf2_innovations,Shared,18
2,Mechanical/Electrical,channel,24,battery_status.discharged_mah,0.061075895293382136,683,battery_status.discharged_mah,battery_status,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,25,rate_ctrl_status.yawspeed_integ,0.05627146710664314,683,rate_ctrl_status.yawspeed_integ,rate_ctrl_status,Global Position,18
2,Mechanical/Electrical,channel,26,battery_status.voltage_v,0.05128664079434275,683,battery_status.voltage_v,battery_status,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,27,actuator_outputs.output[2],0.04789831843521422,683,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,28,vehicle_local_position.az,0.04643514329531447,683,vehicle_local_position.az,vehicle_local_position,Altitude,18
2,Mechanical/Electrical,channel,29,ekf2_innovations.vel_pos_innov[3],0.04628323897721535,683,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,18
2,Mechanical/Electrical,channel,30,actuator_controls_0.control[1],0.046037383205456285,683,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,31,distance_sensor.current_distance,0.045155838053078316,683,distance_sensor.current_distance,distance_sensor,Altitude,18
2,Mechanical/Electrical,channel,32,actuator_controls_0.control[2],0.04484788621875876,683,actuator_controls_0.control[2],actuator_controls_0,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,33,vehicle_attitude_setpoint.pitch_body,0.0433823326818543,683,vehicle_attitude_setpoint.pitch_body,vehicle_attitude_setpoint,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,34,vehicle_attitude.q[3],0.04207981012298954,683,vehicle_attitude.q[3],vehicle_attitude,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,35,estimator_status.mag_test_ratio,0.0406402877320194,683,estimator_status.mag_test_ratio,estimator_status,Shared,18
2,Mechanical/Electrical,channel,36,ekf2_innovations.output_tracking_error[0],0.04019463511959552,683,ekf2_innovations.output_tracking_error[0],ekf2_innovations,Shared,18
2,Mechanical/Electrical,channel,37,ekf2_innovations.vel_pos_innov[4],0.03774571847088365,683,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,18
2,Mechanical/Electrical,channel,38,manual_control_setpoint.y,0.036436372037762385,683,manual_control_setpoint.y,manual_control_setpoint,Global Position,18
2,Mechanical/Electrical,channel,39,actuator_outputs.output[6],0.030732295114693192,683,actuator_outputs.output[6],actuator_outputs,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,40,vehicle_attitude.yawspeed,0.030387965196263276,683,vehicle_attitude.yawspeed,vehicle_attitude,Global Position,18
2,Mechanical/Electrical,channel,41,cpuload.load,0.02866684287858021,683,cpuload.load,cpuload,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,42,sensor_preflight.accel_inconsistency_m_s_s,0.027539883190835536,683,sensor_preflight.accel_inconsistency_m_s_s,sensor_preflight,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,43,estimator_status.vibe[2],0.026120713544233565,683,estimator_status.vibe[2],estimator_status,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,44,estimator_status.hagl_test_ratio,0.02411076919467828,683,estimator_status.hagl_test_ratio,estimator_status,Altitude,18
2,Mechanical/Electrical,channel,45,actuator_outputs.output[4],0.024093290118963766,683,actuator_outputs.output[4],actuator_outputs,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,46,actuator_outputs.output[7],0.023858368279314406,683,actuator_outputs.output[7],actuator_outputs,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,47,vehicle_attitude_setpoint.yaw_body,0.02362965160798027,683,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,18
2,Mechanical/Electrical,channel,48,vehicle_local_position.x,0.02321997819052566,683,vehicle_local_position.x,vehicle_local_position,Global Position,18
2,Mechanical/Electrical,channel,49,sensor_preflight.gyro_inconsistency_rad_s,0.021541524457889705,683,sensor_preflight.gyro_inconsistency_rad_s,sensor_preflight,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,50,vehicle_land_detected.ground_contact,0.018682648786703206,683,vehicle_land_detected.ground_contact,vehicle_land_detected,Altitude,18
2,Mechanical/Electrical,channel,51,vehicle_vision_position.y,0.018419132257933422,683,vehicle_vision_position.y,vehicle_vision_position,External Position,18
2,Mechanical/Electrical,channel,52,ekf2_innovations.output_tracking_error[1],0.01734805984169402,683,ekf2_innovations.output_tracking_error[1],ekf2_innovations,Shared,18
2,Mechanical/Electrical,channel,53,estimator_status.hgt_test_ratio,0.015710784144447154,683,estimator_status.hgt_test_ratio,estimator_status,Altitude,18
2,Mechanical/Electrical,channel,54,ekf2_innovations.hagl_innov,0.015084266786749241,683,ekf2_innovations.hagl_innov,ekf2_innovations,Altitude,18
2,Mechanical/Electrical,channel,55,rate_ctrl_status.pitchspeed_integ,0.014171608241513527,683,rate_ctrl_status.pitchspeed_integ,rate_ctrl_status,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,56,actuator_controls_0.control[0],0.01400872200757995,683,actuator_controls_0.control[0],actuator_controls_0,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,57,estimator_status.pos_test_ratio,0.01391898596749227,683,estimator_status.pos_test_ratio,estimator_status,Global Position,18
2,Mechanical/Electrical,channel,58,rate_ctrl_status.rollspeed_integ,0.013322783326521854,683,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,59,vehicle_local_position.dist_bottom_rate,0.011067145559139083,683,vehicle_local_position.dist_bottom_rate,vehicle_local_position,Altitude,18
2,Mechanical/Electrical,channel,60,battery_status.remaining,0.01086571182147272,683,battery_status.remaining,battery_status,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,61,vehicle_vision_position.x,0.010144169383695898,683,vehicle_vision_position.x,vehicle_vision_position,External Position,18
2,Mechanical/Electrical,channel,62,vehicle_local_position.vz,0.008805783695170372,683,vehicle_local_position.vz,vehicle_local_position,Altitude,18
2,Mechanical/Electrical,channel,63,vehicle_attitude.rollspeed,0.008636270729281364,683,vehicle_attitude.rollspeed,vehicle_attitude,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,64,vehicle_local_position.dist_bottom,0.008623603050231125,683,vehicle_local_position.dist_bottom,vehicle_local_position,Altitude,18
2,Mechanical/Electrical,channel,65,vehicle_vision_position.z,0.008623305108314815,683,vehicle_vision_position.z,vehicle_vision_position,External Position,18
