seed,k,mask,repeat,baseline_macro_f1,masked_macro_f1,macro_f1_drop,baseline_balanced_accuracy,masked_balanced_accuracy,balanced_accuracy_drop
0,50,uniform_random_k,0,0.8981823801062768,0.8991416333721335,-0.0009592532658566633,0.8866618861212897,0.888857002473277,-0.002195116351987325
0,50,uniform_random_k,1,0.8981823801062768,0.8967406567004258,0.0014417234058510253,0.8866618861212897,0.8839346403663912,0.0027272457548984663
0,50,uniform_random_k,2,0.8981823801062768,0.9050624592367313,-0.0068800791304545195,0.8866618861212897,0.8924111088443248,-0.00574922272303513
0,50,uniform_random_k,3,0.8981823801062768,0.892006250545924,0.00617612956035285,0.8866618861212897,0.8787453830922339,0.007916503029055777
0,50,uniform_random_k,4,0.8981823801062768,0.8894061561642725,0.00877622394200428,0.8866618861212897,0.8780549756820448,0.008606910439244886
0,50,uniform_random_k,5,0.8981823801062768,0.8960573896467037,0.0021249904595731506,0.8866618861212897,0.8842219790170912,0.002439907104198502
0,50,uniform_random_k,6,0.8981823801062768,0.8971488357094217,0.0010335443968551017,0.8866618861212897,0.8866363033705136,2.5582750776131924e-05
0,50,uniform_random_k,7,0.8981823801062768,0.8961985731823069,0.001983806923969933,0.8866618861212897,0.8841488583469714,0.002513027774318277
0,50,uniform_random_k,8,0.8981823801062768,0.8997000088184662,-0.0015176287121894116,0.8866618861212897,0.8875435777806348,-0.0008816916593450408
0,50,uniform_random_k,9,0.8981823801062768,0.8783795060455921,0.019802874060684705,0.8866618861212897,0.8621207391755228,0.024541146945766923
0,50,uniform_random_k,10,0.8981823801062768,0.8965751531157117,0.001607226990565147,0.8866618861212897,0.8866276798555668,3.4206265722924734e-05
0,50,uniform_random_k,11,0.8981823801062768,0.898110018210997,7.236189527981551e-05,0.8866618861212897,0.8847413643979737,0.0019205217233160266
0,50,uniform_random_k,12,0.8981823801062768,0.8980948534761387,8.752663013811279e-05,0.8866618861212897,0.8860761234610535,0.0005857626602362442
