scope,mode,module,mean_abs_shap,shap_share,rank,seed
all,producer_only,src/platforms/posix/drivers/df_bebop_bus_wrapper,0.09497189925853011,0.014362852308413582,9,2
all,producer_only,src/modules/simulator,0.08410045054231205,0.012718734274462523,10,2
all,producer_only,src/examples/px4_simple_app,0.07495904073276208,0.011336254614580848,11,2
all,producer_only,src/modules/attitude_estimator_q,0.07495904073276208,0.011336254614580848,11,2
all,producer_only,src/modules/gnd_pos_control,0.06371881027167954,0.009636364738886278,12,2
all,producer_only,src/modules/navigator,0.06371881027167954,0.009636364738886278,12,2
all,producer_only,src/modules/fw_att_control,0.062175310595866756,0.00940293718763309,13,2
all,producer_only,src/modules/mc_att_control,0.062175310595866756,0.00940293718763309,13,2
all,producer_only,src/drivers/linux_pwm_out,0.058673250403201274,0.00887331133287889,14,2
all,producer_only,src/drivers/mkblctrl,0.058673250403201274,0.00887331133287889,14,2
all,producer_only,src/drivers/pwm_out_sim,0.058673250403201274,0.00887331133287889,14,2
all,producer_only,src/drivers/px4fmu,0.058673250403201274,0.00887331133287889,14,2
all,producer_only,src/drivers/px4io,0.058673250403201274,0.00887331133287889,14,2
all,producer_only,src/drivers/snapdragon_pwm_out,0.058673250403201274,0.00887331133287889,14,2
all,producer_only,src/drivers/tap_esc,0.058673250403201274,0.00887331133287889,14,2
all,producer_only,src/modules/uavcan,0.058673250403201274,0.00887331133287889,14,2
all,producer_only,src/platforms/qurt/fc_addon/uart_esc,0.058673250403201274,0.00887331133287889,14,2
all,producer_only,src/drivers/telemetry,0.03629864885532884,0.0054895409755346914,15,2
all,producer_only,src/modules/syslink,0.03629864885532884,0.0054895409755346914,15,2
all,producer_only,src/platforms/posix/drivers/df_ltc2946_wrapper,0.03629864885532884,0.0054895409755346914,15,2
all,producer_only,src/examples/fixedwing_control,0.02990858548331396,0.00452315473739268,16,2
all,producer_only,src/modules/commander,0.017683602966635143,0.002674338195543588,17,2
all,producer_only,src/modules/land_detector,0.005872820243024014,0.000888162187372907,18,2
all,producer_only,src/drivers/distance_sensor,0.0021713360029113875,0.00032837690480277775,19,2
all,producer_only,src/drivers/px4flow,0.0021713360029113875,0.00032837690480277775,19,2
all,producer_only,src/platforms/posix/drivers/df_bebop_rangefinder_wrapper,0.0021713360029113875,0.00032837690480277775,19,2
all,producer_only,src/platforms/posix/drivers/df_isl29501_wrapper,0.0021713360029113875,0.00032837690480277775,19,2
all,producer_only,src/platforms/posix/drivers/df_trone_wrapper,0.0021713360029113875,0.00032837690480277775,19,2
all,consumer_only,src/modules/commander,1.4597031313522106,0.2402946410317811,1,2
all,consumer_only,src/modules/simulator,0.587911410896455,0.09678129641948698,2,2
all,consumer_only,src/modules/land_detector,0.2754775611567673,0.04534879747031494,3,2
all,consumer_only,src/modules/vtol_att_control,0.25473924176587437,0.041934879320382146,4,2
all,consumer_only,src/modules/events,0.24413128572353215,0.040188609867007605,5,2
all,consumer_only,src/modules/mc_att_control,0.21861490708990663,0.03598813313135922,6,2
all,consumer_only,src/modules/fw_pos_control_l1,0.2049431004129731,0.033737496130501164,7,2
all,consumer_only,src/modules/mc_pos_control,0.2049431004129731,0.033737496130501164,7,2
all,consumer_only,src/modules/fw_att_control,0.1754299775057997,0.0288790799756105,8,2
all,consumer_only,src/modules/gnd_att_control,0.17257312200049335,0.028408787726876803,9,2
all,consumer_only,src/drivers/telemetry,0.17227806553464475,0.02836021587276321,10,2
all,consumer_only,src/examples/rover_steering_control,0.14834297466620552,0.024420048899930363,11,2
all,consumer_only,src/modules/position_estimator_inav,0.13897156706891334,0.022877338621253518,12,2
all,consumer_only,src/drivers/mkblctrl,0.1263348101630671,0.020797090316460702,13,2
all,consumer_only,src/drivers/px4io,0.1263348101630671,0.020797090316460702,13,2
all,consumer_only,src/modules/sensors,0.1263348101630671,0.020797090316460702,13,2
all,consumer_only,src/platforms/posix/drivers/df_bebop_bus_wrapper,0.1263348101630671,0.020797090316460702,13,2
all,consumer_only,src/platforms/posix/drivers/df_ltc2946_wrapper,0.1263348101630671,0.020797090316460702,13,2
all,consumer_only,src/platforms/qurt/fc_addon/uart_esc,0.1263348101630671,0.020797090316460702,13,2
all,consumer_only,src/modules/landing_target_estimator,0.12255478993052765,0.020174827758162626,14,2
