dataset,group,run_id,channel,windows,valid_windows
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,actuator_controls_0.control[0],141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,actuator_controls_0.control[1],141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,actuator_controls_0.control[2],141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,actuator_controls_0.control[3],141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,actuator_outputs.output[0],141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,actuator_outputs.output[1],141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,actuator_outputs.output[2],141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,actuator_outputs.output[3],141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,actuator_outputs.output[4],141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,actuator_outputs.output[5],141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,actuator_outputs.output[6],141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,actuator_outputs.output[7],141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,battery_status.current_a,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,battery_status.current_filtered_a,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,battery_status.discharged_mah,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,battery_status.remaining,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,battery_status.voltage_filtered_v,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,battery_status.voltage_v,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,cpuload.load,141,140
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,cpuload.ram_usage,141,140
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,distance_sensor.current_distance,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,ekf2_innovations.hagl_innov,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,ekf2_innovations.heading_innov,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,ekf2_innovations.output_tracking_error[0],141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,ekf2_innovations.output_tracking_error[1],141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,ekf2_innovations.output_tracking_error[2],141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,ekf2_innovations.vel_pos_innov[3],141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,ekf2_innovations.vel_pos_innov[4],141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,ekf2_innovations.vel_pos_innov[5],141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,estimator_status.hagl_test_ratio,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,estimator_status.hgt_test_ratio,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,estimator_status.mag_test_ratio,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,estimator_status.pos_horiz_accuracy,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,estimator_status.pos_test_ratio,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,estimator_status.pos_vert_accuracy,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,estimator_status.vibe[0],141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,estimator_status.vibe[1],141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,estimator_status.vibe[2],141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,manual_control_setpoint.r,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,manual_control_setpoint.x,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,manual_control_setpoint.y,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,manual_control_setpoint.z,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,rate_ctrl_status.pitchspeed_integ,141,87
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,rate_ctrl_status.rollspeed_integ,141,87
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,rate_ctrl_status.yawspeed_integ,141,87
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,sensor_combined.accelerometer_m_s2[0],141,103
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,sensor_combined.accelerometer_m_s2[1],141,103
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,sensor_combined.accelerometer_m_s2[2],141,103
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,sensor_combined.gyro_rad[0],141,103
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,sensor_combined.gyro_rad[1],141,103
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,sensor_combined.gyro_rad[2],141,103
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,sensor_preflight.accel_inconsistency_m_s_s,141,0
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,sensor_preflight.gyro_inconsistency_rad_s,141,0
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_attitude.pitchspeed,141,67
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_attitude.q[0],141,67
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_attitude.q[1],141,67
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_attitude.q[2],141,67
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_attitude.q[3],141,67
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_attitude.rollspeed,141,67
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_attitude.yawspeed,141,67
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_attitude_setpoint.pitch_body,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_attitude_setpoint.roll_body,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_attitude_setpoint.yaw_body,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_land_detected.ground_contact,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_land_detected.landed,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_land_detected.maybe_landed,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_local_position.ax,141,136
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_local_position.ay,141,136
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_local_position.az,141,136
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_local_position.dist_bottom,141,136
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_local_position.dist_bottom_rate,141,136
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_local_position.eph,141,136
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_local_position.epv,141,136
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_local_position.vx,141,136
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_local_position.vy,141,136
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_local_position.vz,141,136
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_local_position.x,141,136
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_local_position.y,141,136
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_local_position.z,141,136
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_rates_setpoint.pitch,141,93
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_rates_setpoint.roll,141,93
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_rates_setpoint.yaw,141,93
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_status.arming_state,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_status.nav_state,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_vision_position.x,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_vision_position.y,141,139
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_vision_position.z,141,139
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,actuator_controls_0.control[0],165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,actuator_controls_0.control[1],165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,actuator_controls_0.control[2],165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,actuator_controls_0.control[3],165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,actuator_outputs.output[0],165,144
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,actuator_outputs.output[1],165,144
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,actuator_outputs.output[2],165,144
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,actuator_outputs.output[3],165,144
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,actuator_outputs.output[4],165,144
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,actuator_outputs.output[5],165,144
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,actuator_outputs.output[6],165,144
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,actuator_outputs.output[7],165,144
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,battery_status.current_a,165,163
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,battery_status.current_filtered_a,165,163
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,battery_status.discharged_mah,165,163
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,battery_status.remaining,165,163
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,battery_status.voltage_filtered_v,165,163
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,battery_status.voltage_v,165,163
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,cpuload.load,165,162
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,cpuload.ram_usage,165,162
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,distance_sensor.current_distance,165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,ekf2_innovations.hagl_innov,165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,ekf2_innovations.heading_innov,165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,ekf2_innovations.output_tracking_error[0],165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,ekf2_innovations.output_tracking_error[1],165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,ekf2_innovations.output_tracking_error[2],165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,ekf2_innovations.vel_pos_innov[3],165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,ekf2_innovations.vel_pos_innov[4],165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,ekf2_innovations.vel_pos_innov[5],165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,estimator_status.hagl_test_ratio,165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,estimator_status.hgt_test_ratio,165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,estimator_status.mag_test_ratio,165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,estimator_status.pos_horiz_accuracy,165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,estimator_status.pos_test_ratio,165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,estimator_status.pos_vert_accuracy,165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,estimator_status.vibe[0],165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,estimator_status.vibe[1],165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,estimator_status.vibe[2],165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,manual_control_setpoint.r,165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,manual_control_setpoint.x,165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,manual_control_setpoint.y,165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,manual_control_setpoint.z,165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,rate_ctrl_status.pitchspeed_integ,165,31
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,rate_ctrl_status.rollspeed_integ,165,31
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,rate_ctrl_status.yawspeed_integ,165,31
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,sensor_combined.accelerometer_m_s2[0],165,96
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,sensor_combined.accelerometer_m_s2[1],165,96
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,sensor_combined.accelerometer_m_s2[2],165,96
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,sensor_combined.gyro_rad[0],165,96
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,sensor_combined.gyro_rad[1],165,96
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,sensor_combined.gyro_rad[2],165,96
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,sensor_preflight.accel_inconsistency_m_s_s,165,0
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,sensor_preflight.gyro_inconsistency_rad_s,165,0
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_attitude.pitchspeed,165,36
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_attitude.q[0],165,36
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_attitude.q[1],165,36
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_attitude.q[2],165,36
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_attitude.q[3],165,36
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_attitude.rollspeed,165,36
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_attitude.yawspeed,165,36
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_attitude_setpoint.pitch_body,165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_attitude_setpoint.roll_body,165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_attitude_setpoint.yaw_body,165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_land_detected.ground_contact,165,165
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_land_detected.landed,165,165
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_land_detected.maybe_landed,165,165
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_local_position.ax,165,160
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_local_position.ay,165,160
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_local_position.az,165,160
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_local_position.dist_bottom,165,160
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_local_position.dist_bottom_rate,165,160
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_local_position.eph,165,160
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_local_position.epv,165,160
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_local_position.vx,165,160
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_local_position.vy,165,160
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_local_position.vz,165,160
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_local_position.x,165,160
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_local_position.y,165,160
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_local_position.z,165,160
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_rates_setpoint.pitch,165,40
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_rates_setpoint.roll,165,40
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_rates_setpoint.yaw,165,40
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_status.arming_state,165,165
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_status.nav_state,165,165
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_vision_position.x,165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_vision_position.y,165,161
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_vision_position.z,165,161
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,actuator_controls_0.control[0],97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,actuator_controls_0.control[1],97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,actuator_controls_0.control[2],97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,actuator_controls_0.control[3],97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,actuator_outputs.output[0],97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,actuator_outputs.output[1],97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,actuator_outputs.output[2],97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,actuator_outputs.output[3],97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,actuator_outputs.output[4],97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,actuator_outputs.output[5],97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,actuator_outputs.output[6],97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,actuator_outputs.output[7],97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,battery_status.current_a,97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,battery_status.current_filtered_a,97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,battery_status.discharged_mah,97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,battery_status.remaining,97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,battery_status.voltage_filtered_v,97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,battery_status.voltage_v,97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,cpuload.load,97,96
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,cpuload.ram_usage,97,96
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,distance_sensor.current_distance,97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,ekf2_innovations.hagl_innov,97,81
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,ekf2_innovations.heading_innov,97,81
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,ekf2_innovations.output_tracking_error[0],97,81
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,ekf2_innovations.output_tracking_error[1],97,81
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,ekf2_innovations.output_tracking_error[2],97,81
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,ekf2_innovations.vel_pos_innov[3],97,81
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,ekf2_innovations.vel_pos_innov[4],97,81
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,ekf2_innovations.vel_pos_innov[5],97,81
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,estimator_status.hagl_test_ratio,97,82
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,estimator_status.hgt_test_ratio,97,82
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,estimator_status.mag_test_ratio,97,82
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,estimator_status.pos_horiz_accuracy,97,82
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,estimator_status.pos_test_ratio,97,82
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,estimator_status.pos_vert_accuracy,97,82
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,estimator_status.vibe[0],97,82
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,estimator_status.vibe[1],97,82
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,estimator_status.vibe[2],97,82
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,manual_control_setpoint.r,97,78
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,manual_control_setpoint.x,97,78
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,manual_control_setpoint.y,97,78
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,manual_control_setpoint.z,97,78
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,rate_ctrl_status.pitchspeed_integ,97,5
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,rate_ctrl_status.rollspeed_integ,97,5
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,rate_ctrl_status.yawspeed_integ,97,5
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,sensor_combined.accelerometer_m_s2[0],97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,sensor_combined.accelerometer_m_s2[1],97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,sensor_combined.accelerometer_m_s2[2],97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,sensor_combined.gyro_rad[0],97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,sensor_combined.gyro_rad[1],97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,sensor_combined.gyro_rad[2],97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,sensor_preflight.accel_inconsistency_m_s_s,97,0
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,sensor_preflight.gyro_inconsistency_rad_s,97,0
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_attitude.pitchspeed,97,7
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_attitude.q[0],97,7
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_attitude.q[1],97,7
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_attitude.q[2],97,7
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_attitude.q[3],97,7
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_attitude.rollspeed,97,7
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_attitude.yawspeed,97,7
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_attitude_setpoint.pitch_body,97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_attitude_setpoint.roll_body,97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_attitude_setpoint.yaw_body,97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_land_detected.ground_contact,97,59
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_land_detected.landed,97,59
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_land_detected.maybe_landed,97,59
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_local_position.ax,97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_local_position.ay,97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_local_position.az,97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_local_position.dist_bottom,97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_local_position.dist_bottom_rate,97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_local_position.eph,97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_local_position.epv,97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_local_position.vx,97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_local_position.vy,97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_local_position.vz,97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_local_position.x,97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_local_position.y,97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_local_position.z,97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_rates_setpoint.pitch,97,6
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_rates_setpoint.roll,97,6
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_rates_setpoint.yaw,97,6
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_status.arming_state,97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_status.nav_state,97,95
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_vision_position.x,97,79
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_vision_position.y,97,79
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_vision_position.z,97,79
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,actuator_controls_0.control[0],141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,actuator_controls_0.control[1],141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,actuator_controls_0.control[2],141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,actuator_controls_0.control[3],141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,actuator_outputs.output[0],141,139
