dataset,group,run_id,topic,shared_fraction,shared_packets_used
transfer,normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,ekf2_innovations,1.0,True
transfer,normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,estimator_status,1.0,True
transfer,normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,manual_control_setpoint,0.9834162520729685,True
transfer,normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,rate_ctrl_status,0.9544508068714211,True
transfer,normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,sensor_combined,0.9976744186046511,True
transfer,normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,sensor_preflight,1.0,True
transfer,normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,vehicle_attitude,0.8641332639250391,True
transfer,normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,vehicle_attitude_setpoint,0.9808970099667774,True
transfer,normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,vehicle_land_detected,1.0,True
transfer,normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,vehicle_local_position,0.01466275659824047,False
transfer,normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,vehicle_rates_setpoint,0.9481770833333333,True
transfer,normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,vehicle_status,1.0,True
transfer,normal,inav_local_z_freeze__2018-12-20__07_47_50__baseline,vehicle_vision_position,1.0,True
transfer,normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,actuator_controls_0,0.043668122270742356,False
transfer,normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,actuator_outputs,0.37026239067055394,False
transfer,normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,battery_status,1.0,True
transfer,normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,cpuload,1.0,True
transfer,normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,distance_sensor,1.0,True
transfer,normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,ekf2_innovations,1.0,True
transfer,normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,estimator_status,1.0,True
transfer,normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,manual_control_setpoint,0.09302325581395349,False
transfer,normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,rate_ctrl_status,0.895111315125086,True
transfer,normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,sensor_combined,0.9972551741544674,True
transfer,normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,sensor_preflight,1.0,True
transfer,normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,vehicle_attitude,0.8812313347116931,True
transfer,normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,vehicle_attitude_setpoint,0.04879825200291333,False
transfer,normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,vehicle_land_detected,1.0,True
transfer,normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,vehicle_local_position,0.007827788649706457,False
transfer,normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,vehicle_rates_setpoint,0.8817847286108556,True
transfer,normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,vehicle_status,1.0,True
transfer,normal,inav_local_z_freeze__2018-12-25__08_44_40__baseline,vehicle_vision_position,1.0,True
transfer,normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,actuator_controls_0,0.5833333333333334,True
transfer,normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,actuator_outputs,0.9357142857142857,True
transfer,normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,battery_status,1.0,True
transfer,normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,cpuload,1.0,True
transfer,normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,distance_sensor,1.0,True
transfer,normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,ekf2_innovations,1.0,True
transfer,normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,estimator_status,1.0,True
transfer,normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,manual_control_setpoint,0.7863849765258216,True
transfer,normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,rate_ctrl_status,0.611090708777084,True
transfer,normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,sensor_combined,0.9935530889113129,True
transfer,normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,sensor_preflight,1.0,True
transfer,normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,vehicle_attitude,0.5900073475385745,True
transfer,normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,vehicle_attitude_setpoint,0.1645123384253819,False
transfer,normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,vehicle_land_detected,0.0,False
transfer,normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,vehicle_local_position,0.9972640218878249,True
transfer,normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,vehicle_rates_setpoint,0.6133774347666299,True
transfer,normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,vehicle_status,1.0,True
transfer,normal,land_detector_state_inversion__2018-12-19__07_49_17__baseline,vehicle_vision_position,1.0,True
transfer,normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,actuator_controls_0,0.9394190871369295,True
transfer,normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,actuator_outputs,0.9950207468879668,True
transfer,normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,battery_status,1.0,True
transfer,normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,cpuload,1.0,True
transfer,normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,distance_sensor,1.0,True
transfer,normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,ekf2_innovations,1.0,True
transfer,normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,estimator_status,1.0,True
transfer,normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,manual_control_setpoint,0.9469320066334992,True
transfer,normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,rate_ctrl_status,0.9836065573770492,True
transfer,normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,sensor_combined,0.9979186510036335,True
transfer,normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,sensor_preflight,1.0,True
transfer,normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,vehicle_attitude,0.9838667707520167,True
transfer,normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,vehicle_attitude_setpoint,0.9858803986710963,True
transfer,normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,vehicle_land_detected,0.0003572066440435792,False
transfer,normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,vehicle_local_position,1.0,True
transfer,normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,vehicle_rates_setpoint,0.9721354166666667,True
transfer,normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,vehicle_status,1.0,True
transfer,normal,land_detector_state_inversion__2018-12-20__07_47_50__baseline,vehicle_vision_position,1.0,True
transfer,normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,actuator_controls_0,0.44614264919941776,False
transfer,normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,actuator_outputs,0.596504005826657,True
transfer,normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,battery_status,1.0,True
transfer,normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,cpuload,1.0,True
transfer,normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,distance_sensor,1.0,True
transfer,normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,ekf2_innovations,1.0,True
transfer,normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,estimator_status,1.0,True
transfer,normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,manual_control_setpoint,0.12063953488372094,False
transfer,normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,rate_ctrl_status,0.5792011019283747,True
transfer,normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,sensor_combined,0.9963381526611529,True
transfer,normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,sensor_preflight,1.0,True
transfer,normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,vehicle_attitude,0.6743277407492531,True
transfer,normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,vehicle_attitude_setpoint,0.4515659140568099,False
transfer,normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,vehicle_land_detected,0.0,False
transfer,normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,vehicle_local_position,1.0,True
transfer,normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,vehicle_rates_setpoint,0.5957691423315705,True
transfer,normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,vehicle_status,1.0,True
transfer,normal,land_detector_state_inversion__2018-12-25__08_44_40__baseline,vehicle_vision_position,1.0,True
transfer,reference,commander_nav_state_override__2018-12-19__07_49_17__fault,actuator_controls_0,0.09624413145539906,False
transfer,reference,commander_nav_state_override__2018-12-19__07_49_17__fault,actuator_outputs,0.7992957746478874,True
transfer,reference,commander_nav_state_override__2018-12-19__07_49_17__fault,battery_status,1.0,True
transfer,reference,commander_nav_state_override__2018-12-19__07_49_17__fault,cpuload,1.0,True
transfer,reference,commander_nav_state_override__2018-12-19__07_49_17__fault,distance_sensor,1.0,True
transfer,reference,commander_nav_state_override__2018-12-19__07_49_17__fault,ekf2_innovations,1.0,True
transfer,reference,commander_nav_state_override__2018-12-19__07_49_17__fault,estimator_status,1.0,True
transfer,reference,commander_nav_state_override__2018-12-19__07_49_17__fault,manual_control_setpoint,0.931924882629108,True
transfer,reference,commander_nav_state_override__2018-12-19__07_49_17__fault,rate_ctrl_status,0.8806463459419758,True
transfer,reference,commander_nav_state_override__2018-12-19__07_49_17__fault,sensor_combined,0.9966435444170956,True
transfer,reference,commander_nav_state_override__2018-12-19__07_49_17__fault,sensor_preflight,1.0,True
transfer,reference,commander_nav_state_override__2018-12-19__07_49_17__fault,vehicle_attitude,0.9070536370315944,True
transfer,reference,commander_nav_state_override__2018-12-19__07_49_17__fault,vehicle_attitude_setpoint,0.2056404230317274,False
transfer,reference,commander_nav_state_override__2018-12-19__07_49_17__fault,vehicle_land_detected,1.0,True
transfer,reference,commander_nav_state_override__2018-12-19__07_49_17__fault,vehicle_local_position,1.0,True
transfer,reference,commander_nav_state_override__2018-12-19__07_49_17__fault,vehicle_rates_setpoint,0.8110988607129732,True
transfer,reference,commander_nav_state_override__2018-12-19__07_49_17__fault,vehicle_status,0.0,False
transfer,reference,commander_nav_state_override__2018-12-19__07_49_17__fault,vehicle_vision_position,1.0,True
transfer,reference,commander_nav_state_override__2018-12-20__07_47_50__fault,actuator_controls_0,0.6970954356846473,True
transfer,reference,commander_nav_state_override__2018-12-20__07_47_50__fault,actuator_outputs,0.8672199170124482,True
transfer,reference,commander_nav_state_override__2018-12-20__07_47_50__fault,battery_status,1.0,True
transfer,reference,commander_nav_state_override__2018-12-20__07_47_50__fault,cpuload,1.0,True
transfer,reference,commander_nav_state_override__2018-12-20__07_47_50__fault,distance_sensor,1.0,True
transfer,reference,commander_nav_state_override__2018-12-20__07_47_50__fault,ekf2_innovations,0.9982300884955753,True
transfer,reference,commander_nav_state_override__2018-12-20__07_47_50__fault,estimator_status,0.9982174688057041,True
transfer,reference,commander_nav_state_override__2018-12-20__07_47_50__fault,manual_control_setpoint,0.4859038142620232,False
transfer,reference,commander_nav_state_override__2018-12-20__07_47_50__fault,rate_ctrl_status,0.6588602654176424,True
transfer,reference,commander_nav_state_override__2018-12-20__07_47_50__fault,sensor_combined,0.9959409854581392,True
transfer,reference,commander_nav_state_override__2018-12-20__07_47_50__fault,sensor_preflight,1.0,True
transfer,reference,commander_nav_state_override__2018-12-20__07_47_50__fault,vehicle_attitude,0.5864583333333333,True
transfer,reference,commander_nav_state_override__2018-12-20__07_47_50__fault,vehicle_attitude_setpoint,0.06478405315614617,False
transfer,reference,commander_nav_state_override__2018-12-20__07_47_50__fault,vehicle_land_detected,1.0,True
transfer,reference,commander_nav_state_override__2018-12-20__07_47_50__fault,vehicle_local_position,1.0,True
transfer,reference,commander_nav_state_override__2018-12-20__07_47_50__fault,vehicle_rates_setpoint,0.5868263473053892,True
transfer,reference,commander_nav_state_override__2018-12-20__07_47_50__fault,vehicle_status,0.0,False
transfer,reference,commander_nav_state_override__2018-12-20__07_47_50__fault,vehicle_vision_position,0.9991039426523297,True
transfer,reference,commander_nav_state_override__2018-12-25__08_44_40__fault,actuator_controls_0,0.5844250363901019,True
transfer,reference,commander_nav_state_override__2018-12-25__08_44_40__fault,actuator_outputs,0.7011661807580175,True
transfer,reference,commander_nav_state_override__2018-12-25__08_44_40__fault,battery_status,1.0,True
transfer,reference,commander_nav_state_override__2018-12-25__08_44_40__fault,cpuload,1.0,True
transfer,reference,commander_nav_state_override__2018-12-25__08_44_40__fault,distance_sensor,1.0,True
transfer,reference,commander_nav_state_override__2018-12-25__08_44_40__fault,ekf2_innovations,1.0,True
transfer,reference,commander_nav_state_override__2018-12-25__08_44_40__fault,estimator_status,1.0,True
transfer,reference,commander_nav_state_override__2018-12-25__08_44_40__fault,manual_control_setpoint,0.7674418604651163,True
transfer,reference,commander_nav_state_override__2018-12-25__08_44_40__fault,rate_ctrl_status,0.5649380449747591,True
transfer,reference,commander_nav_state_override__2018-12-25__08_44_40__fault,sensor_combined,0.9964927801826282,True
transfer,reference,commander_nav_state_override__2018-12-25__08_44_40__fault,sensor_preflight,1.0,True
transfer,reference,commander_nav_state_override__2018-12-25__08_44_40__fault,vehicle_attitude,0.6567095588235294,True
transfer,reference,commander_nav_state_override__2018-12-25__08_44_40__fault,vehicle_attitude_setpoint,0.6042274052478134,True
transfer,reference,commander_nav_state_override__2018-12-25__08_44_40__fault,vehicle_land_detected,1.0,True
transfer,reference,commander_nav_state_override__2018-12-25__08_44_40__fault,vehicle_local_position,1.0,True
transfer,reference,commander_nav_state_override__2018-12-25__08_44_40__fault,vehicle_rates_setpoint,0.5895196506550219,True
transfer,reference,commander_nav_state_override__2018-12-25__08_44_40__fault,vehicle_status,0.0,False
transfer,reference,commander_nav_state_override__2018-12-25__08_44_40__fault,vehicle_vision_position,1.0,True
transfer,reference,ekf2_innovation_bias__2018-12-19__07_49_17__fault,actuator_controls_0,0.08578143360752057,False
transfer,reference,ekf2_innovation_bias__2018-12-19__07_49_17__fault,actuator_outputs,0.27294117647058824,False
transfer,reference,ekf2_innovation_bias__2018-12-19__07_49_17__fault,battery_status,1.0,True
transfer,reference,ekf2_innovation_bias__2018-12-19__07_49_17__fault,cpuload,1.0,True
transfer,reference,ekf2_innovation_bias__2018-12-19__07_49_17__fault,distance_sensor,1.0,True
transfer,reference,ekf2_innovation_bias__2018-12-19__07_49_17__fault,ekf2_innovations,0.004705882352941176,False
transfer,reference,ekf2_innovation_bias__2018-12-19__07_49_17__fault,estimator_status,0.002352941176470588,False
transfer,reference,ekf2_innovation_bias__2018-12-19__07_49_17__fault,manual_control_setpoint,0.4988235294117647,False
transfer,reference,ekf2_innovation_bias__2018-12-19__07_49_17__fault,rate_ctrl_status,0.7106617647058824,True
transfer,reference,ekf2_innovation_bias__2018-12-19__07_49_17__fault,sensor_combined,0.9958578225580744,True
transfer,reference,ekf2_innovation_bias__2018-12-19__07_49_17__fault,sensor_preflight,1.0,True
transfer,reference,ekf2_innovation_bias__2018-12-19__07_49_17__fault,vehicle_attitude,0.6018382352941176,True
transfer,reference,ekf2_innovation_bias__2018-12-19__07_49_17__fault,vehicle_attitude_setpoint,0.06713780918727916,False
transfer,reference,ekf2_innovation_bias__2018-12-19__07_49_17__fault,vehicle_land_detected,1.0,True
transfer,reference,ekf2_innovation_bias__2018-12-19__07_49_17__fault,vehicle_local_position,0.11785714285714285,False
transfer,reference,ekf2_innovation_bias__2018-12-19__07_49_17__fault,vehicle_rates_setpoint,0.7168076498712762,True
transfer,reference,ekf2_innovation_bias__2018-12-19__07_49_17__fault,vehicle_status,1.0,True
transfer,reference,ekf2_innovation_bias__2018-12-19__07_49_17__fault,vehicle_vision_position,1.0,True
transfer,reference,ekf2_innovation_bias__2018-12-20__07_47_50__fault,actuator_controls_0,0.9775747508305648,True
transfer,reference,ekf2_innovation_bias__2018-12-20__07_47_50__fault,actuator_outputs,0.9941860465116279,True
transfer,reference,ekf2_innovation_bias__2018-12-20__07_47_50__fault,battery_status,1.0,True
transfer,reference,ekf2_innovation_bias__2018-12-20__07_47_50__fault,cpuload,1.0,True
transfer,reference,ekf2_innovation_bias__2018-12-20__07_47_50__fault,distance_sensor,0.9995466908431551,True
transfer,reference,ekf2_innovation_bias__2018-12-20__07_47_50__fault,ekf2_innovations,0.023255813953488372,False
transfer,reference,ekf2_innovation_bias__2018-12-20__07_47_50__fault,estimator_status,0.018272425249169437,False
transfer,reference,ekf2_innovation_bias__2018-12-20__07_47_50__fault,manual_control_setpoint,0.9102990033222591,True
transfer,reference,ekf2_innovation_bias__2018-12-20__07_47_50__fault,rate_ctrl_status,0.9593855766727415,True
transfer,reference,ekf2_innovation_bias__2018-12-20__07_47_50__fault,sensor_combined,0.9983789117564139,True
transfer,reference,ekf2_innovation_bias__2018-12-20__07_47_50__fault,sensor_preflight,1.0,True
transfer,reference,ekf2_innovation_bias__2018-12-20__07_47_50__fault,vehicle_attitude,0.8256570387717929,True
transfer,reference,ekf2_innovation_bias__2018-12-20__07_47_50__fault,vehicle_attitude_setpoint,0.9883624272651704,True
transfer,reference,ekf2_innovation_bias__2018-12-20__07_47_50__fault,vehicle_land_detected,1.0,True
transfer,reference,ekf2_innovation_bias__2018-12-20__07_47_50__fault,vehicle_local_position,0.07472712006717044,False
transfer,reference,ekf2_innovation_bias__2018-12-20__07_47_50__fault,vehicle_rates_setpoint,0.9739447628973423,True
transfer,reference,ekf2_innovation_bias__2018-12-20__07_47_50__fault,vehicle_status,1.0,True
transfer,reference,ekf2_innovation_bias__2018-12-20__07_47_50__fault,vehicle_vision_position,1.0,True
transfer,reference,ekf2_innovation_bias__2018-12-25__08_44_40__fault,actuator_controls_0,0.08885651857246904,False
transfer,reference,ekf2_innovation_bias__2018-12-25__08_44_40__fault,actuator_outputs,0.6185266229029905,True
transfer,reference,ekf2_innovation_bias__2018-12-25__08_44_40__fault,battery_status,1.0,True
transfer,reference,ekf2_innovation_bias__2018-12-25__08_44_40__fault,cpuload,1.0,True
transfer,reference,ekf2_innovation_bias__2018-12-25__08_44_40__fault,distance_sensor,1.0,True
transfer,reference,ekf2_innovation_bias__2018-12-25__08_44_40__fault,ekf2_innovations,0.001455604075691412,False
transfer,reference,ekf2_innovation_bias__2018-12-25__08_44_40__fault,estimator_status,0.001455604075691412,False
transfer,reference,ekf2_innovation_bias__2018-12-25__08_44_40__fault,manual_control_setpoint,0.11644832605531295,False
transfer,reference,ekf2_innovation_bias__2018-12-25__08_44_40__fault,rate_ctrl_status,0.890980032132201,True
transfer,reference,ekf2_innovation_bias__2018-12-25__08_44_40__fault,sensor_combined,0.9978894314065208,True
transfer,reference,ekf2_innovation_bias__2018-12-25__08_44_40__fault,sensor_preflight,1.0,True
transfer,reference,ekf2_innovation_bias__2018-12-25__08_44_40__fault,vehicle_attitude,0.7754305396096441,True
transfer,reference,ekf2_innovation_bias__2018-12-25__08_44_40__fault,vehicle_attitude_setpoint,0.09329446064139942,False
transfer,reference,ekf2_innovation_bias__2018-12-25__08_44_40__fault,vehicle_land_detected,1.0,True
transfer,reference,ekf2_innovation_bias__2018-12-25__08_44_40__fault,vehicle_local_position,0.05665930831493746,False
transfer,reference,ekf2_innovation_bias__2018-12-25__08_44_40__fault,vehicle_rates_setpoint,0.8942042318307267,True
transfer,reference,ekf2_innovation_bias__2018-12-25__08_44_40__fault,vehicle_status,1.0,True
transfer,reference,ekf2_innovation_bias__2018-12-25__08_44_40__fault,vehicle_vision_position,1.0,True
transfer,reference,inav_local_z_freeze__2018-12-19__07_49_17__fault,actuator_controls_0,0.176056338028169,False
transfer,reference,inav_local_z_freeze__2018-12-19__07_49_17__fault,actuator_outputs,0.5950704225352113,True
transfer,reference,inav_local_z_freeze__2018-12-19__07_49_17__fault,battery_status,1.0,True
transfer,reference,inav_local_z_freeze__2018-12-19__07_49_17__fault,cpuload,1.0,True
transfer,reference,inav_local_z_freeze__2018-12-19__07_49_17__fault,distance_sensor,1.0,True
transfer,reference,inav_local_z_freeze__2018-12-19__07_49_17__fault,ekf2_innovations,1.0,True
transfer,reference,inav_local_z_freeze__2018-12-19__07_49_17__fault,estimator_status,1.0,True
transfer,reference,inav_local_z_freeze__2018-12-19__07_49_17__fault,manual_control_setpoint,0.715962441314554,True
transfer,reference,inav_local_z_freeze__2018-12-19__07_49_17__fault,rate_ctrl_status,0.75165319617928,True
transfer,reference,inav_local_z_freeze__2018-12-19__07_49_17__fault,sensor_combined,0.9960224089635854,True
transfer,reference,inav_local_z_freeze__2018-12-19__07_49_17__fault,sensor_preflight,1.0,True
transfer,reference,inav_local_z_freeze__2018-12-19__07_49_17__fault,vehicle_attitude,0.6252755326965467,True
transfer,reference,inav_local_z_freeze__2018-12-19__07_49_17__fault,vehicle_attitude_setpoint,0.12338425381903642,False
transfer,reference,inav_local_z_freeze__2018-12-19__07_49_17__fault,vehicle_land_detected,1.0,True
transfer,reference,inav_local_z_freeze__2018-12-19__07_49_17__fault,vehicle_local_position,0.005994005994005994,False
transfer,reference,inav_local_z_freeze__2018-12-19__07_49_17__fault,vehicle_rates_setpoint,0.6993752296949651,True
transfer,reference,inav_local_z_freeze__2018-12-19__07_49_17__fault,vehicle_status,1.0,True
transfer,reference,inav_local_z_freeze__2018-12-19__07_49_17__fault,vehicle_vision_position,1.0,True
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,actuator_controls_0,0.9734439834024896,True
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,actuator_outputs,0.946058091286307,True
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,battery_status,1.0,True
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,cpuload,1.0,True
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,distance_sensor,1.0,True
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,ekf2_innovations,0.9982300884955753,True
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,estimator_status,0.9982174688057041,True
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,manual_control_setpoint,0.9469320066334992,True
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,rate_ctrl_status,0.868558042686101,True
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,sensor_combined,0.997886505336574,True
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,sensor_preflight,1.0,True
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_attitude,0.8745445080687142,True
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_attitude_setpoint,0.9759136212624585,True
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_land_detected,1.0,True
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_local_position,0.009544787077826725,False
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_rates_setpoint,0.9038812190674654,True
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_status,1.0,True
transfer,reference,inav_local_z_freeze__2018-12-20__07_47_50__fault,vehicle_vision_position,1.0,True
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,actuator_controls_0,0.44614264919941776,False
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,actuator_outputs,0.9169096209912536,True
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,battery_status,1.0,True
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,cpuload,1.0,True
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,distance_sensor,1.0,True
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,ekf2_innovations,1.0,True
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,estimator_status,1.0,True
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,manual_control_setpoint,0.9534883720930233,True
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,rate_ctrl_status,0.585724122102364,True
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,sensor_combined,0.9960878344270571,True
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,sensor_preflight,1.0,True
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_attitude,0.5607626923960487,True
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_attitude_setpoint,0.44865258557902404,False
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_land_detected,1.0,True
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_local_position,0.014332247557003257,False
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_rates_setpoint,0.5655473781048758,True
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_status,1.0,True
transfer,reference,inav_local_z_freeze__2018-12-25__08_44_40__fault,vehicle_vision_position,1.0,True
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,actuator_controls_0,0.47473560517038776,False
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,actuator_outputs,0.9142185663924794,True
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,battery_status,1.0,True
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,cpuload,1.0,True
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,distance_sensor,1.0,True
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,ekf2_innovations,1.0,True
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,estimator_status,1.0,True
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,manual_control_setpoint,0.7816901408450704,True
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,rate_ctrl_status,0.668747704737422,True
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,sensor_combined,0.9956341654539348,True
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,sensor_preflight,1.0,True
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_attitude,0.6343256155825064,True
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_attitude_setpoint,0.47294117647058825,False
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_land_detected,0.0,False
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_local_position,1.0,True
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_rates_setpoint,0.639205590290548,True
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_status,1.0,True
transfer,reference,land_detector_state_inversion__2018-12-19__07_49_17__fault,vehicle_vision_position,1.0,True
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,actuator_controls_0,0.9700996677740864,True
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,actuator_outputs,0.9908637873754153,True
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,battery_status,1.0,True
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,cpuload,1.0,True
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,distance_sensor,0.9995466908431551,True
